id,start,player,team,dob,position,tour,place,prize,pool,end,age,exp,weight,crt,age2,age3,exp2,exp3,const
128,2015-11-28,limmp,CompLexity Gaming,1995-05-31,3,Dota 2 Canada Cup Season 6,1,24458.0,93751.0,2016-02-08,7486,7,0.6862138510683166,1093.3754905327237,56040196,419516907256,49,343,1
128,2016-01-13,limmp,CompLexity Gaming,1995-05-31,2,SL i-League StarSeries Season 1,7,5047.0,302286.0,2016-01-17,7532,8,0.7563871654664464,1015.143472087026,56731024,427298072768,64,512,1
128,2016-01-27,limmp,CompLexity Gaming,1995-05-31,2,MarsTV Dota 2 League 2015 Winter,7,6941.0,274886.0,2016-01-31,7546,9,0.7506918648664372,898.2337942074058,56942116,429685207336,81,729,1
128,2016-02-25,limmp,CompLexity Gaming,1995-05-31,2,The Shanghai Major 2016,5,202500.0,3000000.0,2016-03-06,7575,10,0.8939484827604671,828.3932426744427,57380625,434658234375,100,1000,1
128,2016-03-19,limmp,CompLexity Gaming,1995-05-31,2,Dota Pit League Season 4,3,25386.0,296819.0,2016-03-20,7598,11,0.755293201653894,827.5075015165913,57729604,438629531192,121,1331,1
128,2016-04-22,limmp,CompLexity Gaming,1995-05-31,2,ESL One Manila 2016,5,12500.0,250000.0,2016-04-24,7632,12,0.745003851405163,799.8528061752532,58247424,444544339968,144,1728,1
128,2016-05-09,limmp,CompLexity Gaming,1995-05-31,2,EPICENTER 2016,4,30000.0,400000.0,2016-05-15,7649,13,0.773175741604593,746.7889244049868,58507201,447521580449,169,2197,1
128,2016-06-03,limmp,CompLexity Gaming,1995-05-31,2,The Manila Major 2016,9,45000.0,3000000.0,2016-06-12,7674,14,0.8939484827604671,680.1660463538228,58890276,451923978024,196,2744,1
128,2016-06-17,limmp,CompLexity Gaming,1995-05-31,2,ESL One Frankfurt 2016,5,12582.0,314546.0,2016-06-19,7688,15,0.7587701737060174,700.4999681100269,59105344,454401884672,225,3375,1
128,2016-07-21,limmp,CompLexity Gaming,1995-05-31,2,SL i-League StarSeries Season 2,7,7500.0,300000.0,2016-07-24,7722,16,0.7559321561232165,593.4750668755763,59629284,460457331048,256,4096,1
128,2016-10-11,limmp,Alliance,1995-05-31,2,DreamLeague Season 6 League Play,5,7000.0,61000.0,2016-11-08,7804,17,0.6698836628179993,582.3482646789478,60902416,475282454464,289,4913,1
128,2016-10-17,limmp,Alliance,1995-05-31,2,FACEIT Invitational,3,4000.0,41000.0,2016-10-19,7810,18,0.6457294799450749,694.4071539088545,60996100,476379541000,324,5832,1
128,2016-11-10,limmp,Alliance,1995-05-31,2,Northern Arena BEAT Invitational,5,4000.0,100000.0,2016-11-13,7834,19,0.6999346815311969,660.6217450878228,61371556,480784769704,361,6859,1
128,2016-11-25,limmp,Alliance,1995-05-31,2,ASUS ROG DreamLeague Season 6,3,30000.0,185000.0,2016-11-26,7849,20,0.7373352332579775,614.0613649020929,61606801,483551781049,400,8000,1
128,2017-02-11,limmp,Alliance,1995-05-31,2,Elimination Mode 3.0,3,2500.0,35000.0,2017-02-17,7927,21,0.6361101638956798,718.7467326564183,62837329,498111506983,441,9261,1
128,2017-05-18,limmp,Alliance,1995-05-31,2,StarLadder i-League Invitational #2,5,5000.0,100000.0,2017-05-21,8023,22,0.6999346815311969,635.0063569093176,64368529,516428708167,484,10648,1
128,2017-07-07,limmp,Alliance,1995-05-31,2,The Final Match Season 1,1,21250.0,50000.0,2017-07-09,8073,23,0.6577944147019157,665.6428867227357,65173329,526144285017,529,12167,1
129,2013-10-17,link,Mousesports,1992-04-19,3,Dota 2 Champions League Season 1,4,3000.0,68000.0,2014-01-15,7851,0,0.7425760837359738,1027.4792632140961,61638201,483921516051,0,0,1
129,2013-10-21,link,Mousesports,1992-04-19,1,Fragbite Masters 2013,5,836.0,34969.0,2013-12-14,7855,1,0.6981943638488097,956.97500576596,61701025,484661551375,1,1,1
130,2017-07-07,liposa,Midas Club Elite,1996-11-24,3,The Final Match Season 1,7,1250.0,50000.0,2017-07-09,7530,0,0.6577944147019157,1035.842370144726,56700900,426957777000,0,0,1
131,2013-02-10,loda,Alliance,1988-03-19,1,The Premier League Season 4,1,5000.0,20000.0,2013-04-28,9094,0,0.6882530765849391,1336.0231950425346,82700836,752081402584,0,0,1
131,2013-03-14,loda,Alliance,1988-03-19,1,DreamHack Dota 2 Invitational,1,2500.0,10000.0,2013-04-18,9126,1,0.640082098733365,1212.2994680336828,83283876,760048652376,1,1,1
131,2013-03-16,loda,Alliance,1988-03-19,1,G-1 Champions League Season 5,1,40723.0,65157.0,2013-05-26,9128,2,0.7703325778322682,1254.5500503926307,83320384,760548465152,4,8,1
131,2013-03-18,loda,Alliance,1988-03-19,1,RaidCall EMS One Spring Season,5,2000.0,28000.0,2013-04-21,9130,3,0.7116365615251168,1110.9405347721079,83356900,761048497000,9,27,1
131,2013-05-19,loda,Alliance,1988-03-19,1,StarLadder StarSeries Season 6,1,12000.0,39000.0,2013-07-07,9192,4,0.7346645672714983,1127.5456465149123,84492864,776658405888,16,64,1
131,2013-05-20,loda,Alliance,1988-03-19,1,The Premier League Season 5,1,9000.0,15000.0,2013-07-21,9193,5,0.6682603143996052,964.9682973353235,84511249,776911912057,25,125,1
131,2013-05-21,loda,Alliance,1988-03-19,3,The Defense Season 4,4,2000.0,53000.0,2013-07-24,9194,7,0.7559811034023665,896.7902327932559,84529636,777165473384,49,343,1
131,2013-06-15,loda,Alliance,1988-03-19,1,DreamHack Summer 2013,1,21664.0,58798.0,2013-06-17,9219,8,0.7631958982807595,952.714269994211,84989961,783522450459,64,512,1
131,2013-08-02,loda,Alliance,1988-03-19,1,The International 2013,1,1437190.0,3219309.0,2013-08-11,9267,9,1.0,1107.2915931233654,85877289,795824837163,81,729,1
131,2013-08-31,loda,Alliance,1988-03-19,1,StarLadder StarSeries Season 7,2,6000.0,27000.0,2013-10-13,9296,10,0.6809350606569111,1020.1407699705426,86415616,803319566336,100,1000,1
131,2013-09-02,loda,Alliance,1988-03-19,1,RaidCall EMS One Fall Season,3,4000.0,35000.0,2013-12-08,9298,11,0.6982534980393392,924.0563439862343,86452804,803838171592,121,1331,1
131,2013-09-11,loda,Alliance,1988-03-19,1,WePlay Dota2 League Season 2,2,6000.0,41000.0,2013-11-10,9307,12,0.7088125512685809,954.7744601179022,86620249,806174657443,144,1728,1
131,2013-10-17,loda,Alliance,1988-03-19,1,Dota 2 Champions League Season 1,1,25000.0,68000.0,2014-01-15,9343,13,0.7425760837359738,914.5483218503118,87291649,815565876607,169,2197,1
131,2013-10-21,loda,Alliance,1988-03-19,1,Fragbite Masters 2013,1,15205.0,34969.0,2013-12-14,9347,14,0.6981943638488097,912.4040137489872,87366409,816613824923,196,2744,1
131,2013-11-04,loda,Alliance,1988-03-19,1,ASUS ROG DreamLeague Kick-Off Season,3,7500.0,55000.0,2013-11-30,9361,15,0.7284166516894216,735.4183834668875,87628321,820288712881,225,3375,1
131,2013-11-22,loda,Alliance,1988-03-19,1,MLG Championship Columbus,5,2739.0,136959.0,2013-11-24,9379,16,0.7893020753508921,632.9804615384323,87965641,825029746939,256,4096,1
131,2013-11-25,loda,Alliance,1988-03-19,1,StarLadder StarSeries Season 8,2,31000.0,130200.0,2014-01-19,9382,17,0.7859246331689069,631.8440537306367,88021924,825821690968,289,4913,1
131,2014-01-07,loda,Alliance,1988-03-19,1,Dota 2 League Season 4,4,2500.0,50000.0,2014-01-08,9425,18,0.7220561423566209,624.3373963379115,88830625,837228640625,324,5832,1
131,2014-02-09,loda,Alliance,1988-03-19,1,Dota 2 Champions League Season 2,4,12300.0,197100.0,2014-04-15,9458,19,0.8135955316562243,481.9844321693066,89453764,846053699912,361,6859,1
131,2014-02-18,loda,Alliance,1988-03-19,1,XMG Captains Draft Invitational,3,4825.0,43425.0,2014-04-01,9467,20,0.7126473515968931,462.84623399528095,89624089,848471250563,400,8000,1
131,2014-03-03,loda,Alliance,1988-03-19,1,ASUS ROG DreamLeague Season 1,1,74000.0,220000.0,2014-06-16,9480,21,0.8209307801908562,405.8685446051189,89870400,851971392000,441,9261,1
131,2014-03-05,loda,Alliance,1988-03-19,1,StarLadder StarSeries Season 9,5,7500.0,53000.0,2014-04-20,9482,22,0.7259447084541306,354.1657076995632,89908324,852510728168,484,10648,1
131,2014-03-29,loda,Alliance,1988-03-19,1,WPC 2014,4,8003.0,244886.0,2014-06-02,9506,23,0.8280824356885808,284.65639750006324,90364036,859000526216,529,12167,1
131,2014-04-25,loda,Alliance,1988-03-19,1,Dota 2 Champions League Season 3,3,10175.0,81404.0,2014-06-25,9533,24,0.754582795865543,503.7584137669759,90878089,866340822437,576,13824,1
131,2014-06-28,loda,Alliance,1988-03-19,1,ESL One Frankfurt 2014,3,21090.0,210900.0,2014-06-29,9597,25,0.8181116698405347,423.5155619202958,92102409,883906819173,625,15625,1
131,2014-07-08,loda,Alliance,1988-03-19,1,The International 2014,11,38234.0,10967674.0,2014-07-21,9607,26,1.0,199.4176435695506,92294449,886672771543,676,17576,1
131,2014-08-15,loda,Alliance,1988-03-19,1,StarLadder StarSeries Season 10,4,18718.0,233980.0,2014-10-26,9645,27,0.7626550266152107,432.78912589888967,93026025,897236011125,729,19683,1
131,2014-09-18,loda,Alliance,1988-03-19,1,NVIDIA Game 24,3,2000.0,15000.0,2014-09-19,9679,28,0.5931851306401801,583.246686458642,93683041,906758153839,784,21952,1
131,2014-10-02,loda,Alliance,1988-03-19,1,World Cyber Arena 2014,3,40360.0,468177.0,2014-10-05,9693,29,0.8054428728024902,358.41044620097887,93954249,910698535557,841,24389,1
131,2014-10-09,loda,Alliance,1988-03-19,1,ESL One New York 2014,5,7051.0,141012.0,2014-10-10,9700,30,0.7314165200131894,463.8681249721843,94090000,912673000000,900,27000,1
131,2015-01-21,loda,Alliance,1988-03-19,1,Dota Pit League Season 3,5,10615.0,329068.0,2015-07-12,9804,31,0.7836925984237137,323.90411807521673,96118416,942344950464,961,29791,1
131,2015-03-09,loda,Alliance,1988-03-19,1,StarLadder StarSeries Season 12,5,6000.0,150000.0,2015-04-26,9851,32,0.7352282742984712,431.46431625749494,97042201,955962722051,1024,32768,1
131,2015-03-28,loda,Alliance,1988-03-19,1,ASUS ROG DreamLeague Season 3,4,12458.0,150581.0,2015-06-15,9870,33,0.7354667530726456,219.2353265362359,97416900,961504803000,1089,35937,1
131,2015-04-06,loda,Alliance,1988-03-19,1,i-League Season 3,5,14935.0,356311.0,2015-05-23,9879,34,0.7885992768912532,55.22914859926868,97594641,964137458439,1156,39304,1
131,2015-04-20,loda,Alliance,1988-03-19,1,joinDOTA MLG Pro League Season 2,2,41812.0,183971.0,2015-06-07,9893,35,0.7478215509497563,53.28746940325095,97871449,968242244957,1225,42875,1
131,2015-05-03,loda,Alliance,1988-03-19,1,RoG Play It Cool Dota 2 Invitational,2,7500.0,30000.0,2015-05-03,9906,36,0.6359443775597338,211.9204701387988,98128836,972064249416,1296,46656,1
131,2015-06-20,loda,Alliance,1988-03-19,1,ESL One Frankfurt 2015,5,14810.0,296202.0,2015-06-21,9954,37,0.7772015584218886,11.592874157005554,99082116,986263382664,1369,50653,1
131,2015-09-21,loda,Alliance,1988-03-19,1,World Cyber Arena 2015 - European Pro Qualifiers,4,3000.0,97500.0,2015-09-24,10047,38,0.6885640906349999,137.8041332513776,100942209,1014166373823,1444,54872,1
131,2015-09-29,loda,Alliance,1988-03-19,1,ASUS ROG DreamLeague Season 4,4,15000.0,130000.0,2015-11-28,10055,39,0.7058076761163765,79.89707849053889,101103025,1016590916375,1521,59319,1
131,2015-11-13,loda,Alliance,1988-03-19,1,Frankfurt Major 2015,9,45000.0,3000000.0,2015-11-21,10100,40,0.8939484827604671,-365.31804924254675,102010000,1030301000000,1600,64000,1
131,2016-01-13,loda,Alliance,1988-03-19,1,SL i-League StarSeries Season 1,1,120891.0,302286.0,2016-01-17,10161,41,0.7563871654664464,1.2635240446979878,103245921,1049081803281,1681,68921,1
131,2016-01-19,loda,Alliance,1988-03-19,1,Captains Draft 3.0,3,18623.0,124153.0,2016-02-17,10167,42,0.7030492633023712,1.915884726776767,103367889,1050941327463,1764,74088,1
131,2016-02-25,loda,Alliance,1988-03-19,1,The Shanghai Major 2016,7,105000.0,3000000.0,2016-03-06,10204,43,0.8939484827604671,-312.6178837373893,104121616,1062456969664,1849,79507,1
132,2013-03-16,longdd,LGD Gaming,1988-01-30,5,G-1 Champions League Season 5,2,13031.0,65157.0,2013-05-26,9177,0,0.7703325778322682,1207.865970545206,84217329,772862428233,0,0,1
133,2016-06-13,lpc,TongFu,1990-01-12,4,World Cyber Arena 2016 Chinese Qualifiers S2,4,1499.0,59957.0,2016-09-25,9649,0,0.6594199114890881,885.6044610580935,93103201,898352786449,0,0,1
133,2016-07-23,lpc,TongFu,1990-01-12,4,Pro Gamer League 2016 (PGL 2016) - Summer,3,20000.0,120000.0,2016-07-24,9689,1,0.7010099379043062,880.8800794770824,93876721,909571549769,1,1,1
133,2016-10-05,lpc,LGD.Forever Young,1990-01-12,5,World Cyber Arena 2016 Chinese Qualifiers S3,7,1468.0,58720.0,2016-11-12,9763,2,0.6675677486065952,1000.8520748046321,95316169,930571757947,4,8,1
133,2016-10-16,lpc,LGD.Forever Young,1990-01-12,5,Dota2 ACE - Provisional,5,1452.0,60978.0,2016-12-26,9774,3,0.669861732597763,1140.5231085424944,95531076,933720736824,9,27,1
133,2017-03-15,lpc,LGD.Forever Young,1990-01-12,5,Dota2 Professional League Season 3 (2017 S1) - Top,5,2178.0,85663.0,2017-04-16,9924,4,0.6905266186619751,1170.5978236513852,98485776,977372841024,16,64,1
133,2017-03-27,lpc,LGD.Forever Young,1990-01-12,5,Dota 2 Asia Championships 2017,9,9179.0,611987.0,2017-04-04,9936,5,0.8100683113293884,1270.4142770124295,98724096,980922617856,25,125,1
134,2013-12-23,lubby,First Departure,1994-06-02,4,Fengyun Dota 2 Tournament,3,824.0,22254.0,2013-12-28,7144,0,0.6680342090455249,1086.8763177599424,51036736,364606441984,0,0,1
135,2014-03-26,luo,Invictus Gaming,1990-10-25,1,ECL 2014 Spring,3,1610.0,35425.0,2014-06-15,8553,0,0.6990589691113633,1360.9070598666908,73153809,625684528377,0,0,1
135,2014-03-29,luo,Invictus Gaming,1990-10-25,1,WPC 2014,1,160056.0,244886.0,2014-06-02,8556,1,0.8280824356885808,1448.2288405289487,73205136,626343143616,1,1,1
135,2014-05-24,luo,Invictus Gaming,1990-10-25,3,MarsTV Dota 2 League 2014,5,802.0,2405.0,2014-05-25,8612,2,0.5195510739137228,1415.1674950206288,74166544,638722276928,4,8,1
135,2014-06-02,luo,Invictus Gaming,1990-10-25,1,V Games Tournament,3,1604.0,15238.0,2014-06-25,8621,3,0.6427597602103989,1466.2609532604215,74321641,640726867061,9,27,1
135,2014-06-16,luo,Invictus Gaming,1990-10-25,1,GEST The Challenge June,1,7000.0,22000.0,2014-06-23,8635,4,0.6672681388693886,1521.5877405291756,74563225,643853447875,16,64,1
135,2014-06-28,luo,Invictus Gaming,1990-10-25,1,ESL One Frankfurt 2014,1,84360.0,210900.0,2014-06-29,8647,5,0.8181116698405347,1600.4147800786845,74770609,646541456023,25,125,1
135,2014-07-08,luo,Invictus Gaming,1990-10-25,1,The International 2014,7,518889.0,10967674.0,2014-07-21,8657,6,1.0,1403.5075239952641,74943649,648787169393,36,216,1
135,2014-08-11,luo,Invictus Gaming,1990-10-25,1,i-League Season 1,3,31166.0,311655.0,2014-09-28,8691,7,0.7803387392327782,1475.6030845106036,75533481,656461483371,49,343,1
135,2014-09-09,luo,Invictus Gaming,1990-10-25,1,Sina Cup Supernova Dota 2 Open Season 5,1,8141.0,18559.0,2014-09-21,8720,8,0.6063189102505103,1477.1375386039776,76038400,663054848000,64,512,1
135,2014-09-12,luo,Invictus Gaming,1990-10-25,3,ECL 2014 Autumn,2,3220.0,32261.0,2014-12-30,8723,9,0.6404267720289338,1568.3798169416566,76090729,663739429067,81,729,1
135,2014-10-02,luo,Invictus Gaming,1990-10-25,1,World Cyber Arena 2014,7,3229.0,468177.0,2014-10-05,8743,10,0.8054428728024902,1533.0756434933674,76440049,668315348407,100,1000,1
135,2014-10-25,luo,Invictus Gaming,1990-10-25,1,G-League 2014,3,1607.0,49807.0,2014-12-27,8766,11,0.6672178928020176,1585.0143929424698,76842756,673603599096,121,1331,1
135,2014-11-17,luo,Invictus Gaming,1990-10-25,1,i-League Season 2,5,4201.0,127968.0,2015-01-10,8789,12,0.7254287353452895,1615.70244895655,77246521,678919673069,144,1728,1
135,2014-12-06,luo,Invictus Gaming,1990-10-25,3,National Electronic Sports Open 2014,3,4850.0,66282.0,2014-12-07,8808,13,0.6848461884681244,1600.811629508893,77580864,683332250112,169,2197,1
135,2015-01-29,luo,Invictus Gaming,1990-10-25,1,Dota 2 Asia Championships 2015,7,122301.0,3057521.0,2015-02-09,8862,14,0.9212022642627935,1625.267030884049,78535044,695977559928,196,2744,1
135,2015-03-09,luo,Invictus Gaming,1990-10-25,3,StarLadder StarSeries Season 12,2,30000.0,150000.0,2015-04-26,8901,15,0.7352282742984712,1792.3744625392687,79227801,705206656701,225,3375,1
135,2015-03-20,luo,Invictus Gaming,1990-10-25,3,Major All Stars Dota 2 Tournament,1,50391.0,111980.0,2015-03-22,8912,16,0.7171957841593795,1912.4075347121357,79423744,707824406528,256,4096,1
135,2015-04-06,luo,Invictus Gaming,1990-10-25,3,2015 Red Bull Battle Grounds: Dota 2,2,25239.0,88295.0,2015-05-10,8929,17,0.7025363135245545,1694.5575278226863,79727041,711882749089,289,4913,1
135,2015-04-11,luo,Invictus Gaming,1990-10-25,3,ECL 2015 Spring,1,20859.0,36904.0,2015-06-14,8934,19,0.6487214689631848,1787.2227623818712,79816356,713079324504,361,6859,1
135,2015-05-13,luo,Invictus Gaming,1990-10-25,3,The Summit 3,5,9509.0,271685.0,2015-05-17,8966,20,0.7718717693692367,1789.772465145614,80389156,720769172696,400,8000,1
135,2015-06-03,luo,Invictus Gaming,1990-10-25,3,MarsTV Dota 2 League 2015 Spring,5,12091.0,278089.0,2015-06-07,8987,21,0.7733089830813087,1830.8884212299708,80766169,725845560803,441,9261,1
135,2015-06-20,luo,Invictus Gaming,1990-10-25,3,ESL One Frankfurt 2015,3,29620.0,296202.0,2015-06-21,9004,22,0.7772015584218886,1799.1426102643466,81072016,729972432064,484,10648,1
135,2015-07-27,luo,Invictus Gaming,1990-10-25,3,The International 2015,9,221155.0,17600281.0,2015-08-08,9041,23,1.0,1869.3586884339163,81739681,739008455921,529,12167,1
135,2015-10-03,luo,Invictus Gaming,1990-10-25,3,ESL One New York 2015,3,28662.0,286621.0,2015-10-04,9109,24,0.7531976044392572,1680.6526212697568,82973881,755809082029,576,13824,1
135,2015-10-16,luo,Invictus Gaming,1990-10-25,3,ECL 2015 Autumn,3,3082.0,55472.0,2015-12-30,9122,25,0.6547596425275197,1624.4085260127372,83210884,759049683848,625,15625,1
135,2015-12-17,luo,Invictus Gaming,1990-10-25,3,World Cyber Arena 2015,4,46275.0,493600.0,2015-12-20,9184,26,0.7857787245122977,1675.7065207406986,84345856,774632341504,676,17576,1
135,2016-01-01,luo,Invictus Gaming,1990-10-25,3,Shanghai Dota 2 Open #1,3,7684.0,92208.0,2016-01-03,9199,27,0.6852191250847464,1634.3406617436078,84621601,778434107599,729,19683,1
135,2016-05-18,luo,CDEC Avenger,1990-10-25,3,Dota2 Professional League Season 1,15,5000.0,72000.0,2016-07-17,9337,28,0.6703911884131896,1634.4065992510773,87179569,813995635753,784,21952,1
136,2012-08-26,maelk,Evil Geniuses,1986-06-18,4,The International 2012,7,25000.0,1775000.0,2012-09-02,9566,0,1.0,1134.375116729658,91508356,875368933496,0,0,1
136,2012-09-10,maelk,Evil Geniuses,1986-06-18,4,RaidCall Dota 2 League Season 1,2,3000.0,12000.0,2012-11-18,9581,1,0.6527527232709865,1073.0441999215866,91795561,879493269941,1,1,1
136,2012-10-22,maelk,Evil Geniuses,1986-06-18,4,G-1 Champions League Season 4,4,6410.0,84929.0,2012-11-18,9623,2,0.7887501289932505,982.2833860217539,92602129,891110287367,4,8,1
136,2012-11-22,maelk,Evil Geniuses,1986-06-18,4,DreamHack Winter 2012,2,7550.0,45299.0,2012-11-25,9654,3,0.7450697431176053,1060.587595315937,93199716,899750058264,9,27,1
136,2012-11-26,maelk,Evil Geniuses,1986-06-18,1,The Defense Season 3,4,1500.0,53000.0,2013-03-30,9658,4,0.7559811034023665,1003.9055514951134,93276964,900868918312,16,64,1
136,2012-12-12,maelk,Evil Geniuses,1986-06-18,1,RaidCall Dota 2 League Season 2,3,2000.0,28000.0,2013-04-10,9674,5,0.7116365615251168,957.3019493707596,93586276,905353634024,25,125,1
137,2013-08-31,mag,Team Empire,1990-05-10,3,StarLadder StarSeries Season 7,3,3000.0,27000.0,2013-10-13,8514,0,0.6809350606569111,1189.7525190267345,72488196,617164500744,0,0,1
137,2013-09-11,mag,Team Empire,1990-05-10,3,WePlay Dota2 League Season 2,4,2000.0,41000.0,2013-11-10,8525,1,0.7088125512685809,1294.3156129795461,72675625,619559703125,1,1,1
137,2013-10-31,mag,Team Empire,1990-05-10,3,Electronic Sports World Cup 2013,1,12500.0,35000.0,2013-11-03,8575,2,0.6982534980393392,1398.5558340508046,73530625,630525109375,4,8,1
137,2013-11-16,mag,Team Empire,1990-05-10,3,Techlabs Cup 2013 Grand Finals,2,7500.0,25000.0,2013-11-17,8591,3,0.6757990781059036,1383.9585534415432,73805281,634061169071,9,27,1
137,2013-11-25,mag,Team Empire,1990-05-10,3,StarLadder StarSeries Season 8,4,12400.0,130200.0,2014-01-19,8600,4,0.7859246331689069,1444.9378018207558,73960000,636056000000,16,64,1
137,2013-12-04,mag,Team Empire,1990-05-10,3,Netolic Pro League #4 West,3,1000.0,15000.0,2013-12-12,8609,5,0.6417092132659893,1351.4528345863957,74114881,638055010529,25,125,1
137,2014-01-31,mag,Team Empire,1990-05-10,3,Electronic Sports Prime Shock Therapy Cup,2,2000.0,15000.0,2014-02-08,8667,6,0.6417092132659893,1379.7293637801768,75116889,651038076963,36,216,1
137,2014-02-04,mag,Team Empire,1990-05-10,3,MLG T.K.O. Europe,2,8500.0,34500.0,2014-04-16,8671,7,0.6972932679879514,1370.4521412175377,75186241,651939895711,49,343,1
137,2014-02-09,mag,Team Empire,1990-05-10,3,Dota 2 Champions League Season 2,3,18750.0,197100.0,2014-04-15,8676,8,0.8135955316562243,1458.8448773232242,75272976,653068339776,64,512,1
137,2014-03-03,mag,Team Empire,1990-05-10,3,ASUS ROG DreamLeague Season 1,3,31000.0,220000.0,2014-06-16,8698,9,0.8209307801908562,1421.4826459242402,75655204,658048964392,81,729,1
137,2014-03-05,mag,Team Empire,1990-05-10,3,StarLadder StarSeries Season 9,2,38000.0,53000.0,2014-04-20,8700,10,0.7259447084541306,1380.1031326494888,75690000,658503000000,100,1000,1
137,2014-04-01,mag,Team Empire,1990-05-10,3,HyperX D2L Western Challenge,4,5278.0,64814.0,2014-06-24,8727,11,0.7393737407815365,1302.3487690043482,76160529,664652936583,121,1331,1
137,2014-04-25,mag,Team Empire,1990-05-10,3,Dota 2 Champions League Season 3,1,33918.0,81404.0,2014-06-25,8751,12,0.754582795865543,1256.8164490760146,76580001,670151588751,144,1728,1
137,2014-07-08,mag,Team Empire,1990-05-10,3,The International 2014,13,21848.0,10967674.0,2014-07-21,8825,13,1.0,1319.7345837275711,77880625,687296515625,169,2197,1
137,2014-08-15,mag,Cloud9,1990-05-10,3,StarLadder StarSeries Season 10,3,32757.0,233980.0,2014-10-26,8863,14,0.7626550266152107,1279.3869978571884,78552769,696213191647,196,2744,1
137,2014-08-25,mag,Team Empire,1990-05-10,2,Megafon Battle Arena,2,5000.0,25000.0,2014-08-26,8873,15,0.6246972244523484,1225.7421332866347,78730129,698572434617,225,3375,1
137,2014-09-01,mag,Team Empire,1990-05-10,3,Dota 2 Champions League Season 4,3,11435.0,76236.0,2014-11-02,8880,16,0.6934773686435066,1124.7021729166904,78854400,700227072000,256,4096,1
137,2014-09-11,mag,Team Empire,1990-05-10,3,Game Show League Season 1,3,7000.0,50000.0,2014-09-13,8890,17,0.6674564713719021,1097.095674948613,79032100,702595369000,289,4913,1
137,2015-03-28,mag,Vega Squadron,1990-05-10,3,ASUS ROG DreamLeague Season 3,7,5479.0,150581.0,2015-06-15,9088,18,0.7354667530726456,1191.0234268091885,82591744,750593769472,324,5832,1
137,2015-09-21,mag,Vega Squadron,1990-05-10,3,World Cyber Arena 2015 - European Pro Qualifiers,5,3000.0,97500.0,2015-09-24,9265,19,0.6885640906349999,1118.3854109912247,85840225,795309684625,361,6859,1
137,2015-09-29,mag,Vega Squadron,1990-05-10,3,ASUS ROG DreamLeague Season 4,5,12000.0,130000.0,2015-11-28,9273,20,0.7058076761163765,1015.7092544237074,85988529,797371629417,400,8000,1
137,2015-10-03,mag,Vega Squadron,1990-05-10,3,ESL One New York 2015,1,114649.0,286621.0,2015-10-04,9277,21,0.7531976044392572,1150.805913273148,86062729,798403936933,441,9261,1
137,2015-11-13,mag,Vega Squadron,1990-05-10,3,Frankfurt Major 2015,9,45000.0,3000000.0,2015-11-21,9318,22,0.8939484827604671,1073.7426225849995,86825124,809036505432,484,10648,1
137,2015-11-30,mag,Vega Squadron,1990-05-10,3,Game Show Global eSports Cup Season 1,3,35000.0,160000.0,2015-12-06,9335,23,0.7182535233856827,1093.041470723128,87142225,813472670375,529,12167,1
137,2016-01-13,mag,Vega Squadron,1990-05-10,3,SL i-League StarSeries Season 1,5,15111.0,302286.0,2016-01-17,9379,24,0.7563871654664464,1134.3935240401804,87965641,825029746939,576,13824,1
137,2016-01-19,mag,Vega Squadron,1990-05-10,3,Captains Draft 3.0,2,28555.0,124153.0,2016-02-17,9385,25,0.7030492633023712,1251.1292866107242,88078225,826614141625,625,15625,1
137,2016-04-14,mag,Vega Squadron,1990-05-10,3,StarLadder i-League Invitational #1,7,2500.0,99500.0,2016-04-17,9471,26,0.6897811827873919,1216.7482755077697,89699841,849547194111,676,17576,1
137,2016-04-28,mag,Vega Squadron,1990-05-10,3,WePlay Dota2 League Season 3,2,41648.0,208240.0,2016-05-01,9485,27,0.7340486876716169,1238.0249431992572,89965225,853320159125,729,19683,1
137,2016-06-17,mag,Vega Squadron,1990-05-10,3,ESL One Frankfurt 2016,3,28309.0,314546.0,2016-06-19,9535,28,0.7587701737060174,1195.9794786062732,90916225,866886205375,784,21952,1
137,2016-07-03,mag,Vega Squadron,1990-05-10,3,Global Grand Masters,2,12500.0,70000.0,2016-07-26,9551,29,0.6687026336801101,1230.8115744106008,91221601,871257511151,841,24389,1
137,2016-08-23,mag,Vega Squadron,1990-05-10,3,World Cyber Arena 2016 EU Main Qualifier,2,13570.0,54280.0,2016-09-01,9602,30,0.6627877255733546,1265.2996528853705,92198404,885289075208,900,27000,1
137,2016-10-11,mag,Vega Squadron,1990-05-10,3,DreamLeague Season 6 League Play,6,6000.0,61000.0,2016-11-08,9651,31,0.6698836628179993,1179.1613572520782,93141801,898911521451,961,29791,1
137,2016-10-17,mag,Vega Squadron,1990-05-10,3,FACEIT Invitational,2,7000.0,41000.0,2016-10-19,9657,32,0.6457294799450749,1172.4730884337514,93257649,900589116393,1024,32768,1
137,2016-12-14,mag,Vega Squadron,1990-05-10,3,World Cyber Arena 2016,4,28744.0,732972.0,2016-12-16,9715,33,0.8210356141428047,1222.0249980011129,94381225,916913600875,1089,35937,1
138,2017-07-07,mandy,Midas Club Elite,1999-03-15,1,The Final Match Season 1,7,1250.0,50000.0,2017-07-09,6689,0,0.6577944147019157,1035.842370144726,44742721,299284060769,0,0,1
