country,name,dob,team,player,tour,start,end,startelo32,startelo64,endelo32,endelo64
Philippines,Jessie Cristy,1990-02-21,Mineski,JessieVash,MarsTV Dota 2 League 2015 Winter,2016-01-27,2016-01-31,941.7691952969141,926.9610784597268,928.8472109707768,910.771891695986
Philippines,Jessie Cristy,1990-02-21,Mineski,JessieVash,The Summit 4,2015-12-09,2015-12-13,979.452659306984,953.209310840115,961.9365173103059,928.8450337333653
Philippines,Jessie Cristy,1990-02-21,Mineski,JessieVash,Nanyang Dota 2 Championships Season 1,2015-10-26,2015-11-01,1061.3008559535167,1068.010324524939,1033.8332726666117,1027.8411171374485
Canada,Jio Madayag,1993-04-19,HappyFeet,Jeyo,Galaxy Battles,2017-06-15,2017-06-18,1009.5136848506337,1033.3455554392997,993.2309632388472,1002.6036005278038
Canada,Jio Madayag,1993-04-19,Team Archon,Jeyo,The Shanghai Major 2016,2016-02-25,2016-03-06,1045.9484548879925,1051.4762184178874,985.7090584227738,954.2796267855299
Canada,Jio Madayag,1993-04-19,Mineski,Jeyo,The Summit 4,2015-12-09,2015-12-13,979.452659306984,953.209310840115,961.9365173103059,928.8450337333653
Canada,Jio Madayag,1993-04-19,Team Archon,Jeyo,ESL One New York 2015,2015-10-03,2015-10-04,976.2063366787288,961.1639679949362,976.3694932272175,961.4302722143996
Canada,Jio Madayag,1993-04-19,Rave,Jeyo,The Summit 3,2015-05-13,2015-05-17,988.8017506295492,972.519813891586,967.935010166152,932.5008724136608
Canada,Jio Madayag,1993-04-19,Rave,Jeyo,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1174.8391244475945,1255.3431273496044,1101.7008516545607,1168.8651259916514
Canada,Jio Madayag,1993-04-19,Rave,Jeyo,ASUS ROG DreamLeague Season 2,2014-10-06,2014-11-29,1172.5689133880674,1312.9302898352464,1195.0183579430088,1299.1222651066487
Canada,Jio Madayag,1993-04-19,Evil Geniuses,Jeyo,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1159.449237755926,1208.2462613439434,1020.5864373027445,1065.158414036797
Canada,Jio Madayag,1993-04-19,Evil Geniuses,Jeyo,ASUS ROG DreamLeague Kick-Off Season,2013-11-04,2013-11-30,1102.6337804443524,1154.6969338550814,995.1276093714148,1010.9962482353312
Canada,Jio Madayag,1993-04-19,Evil Geniuses,Jeyo,MLG Championship Columbus,2013-11-22,2013-11-24,1033.0959936419306,1055.8312531388506,1016.8164816566265,1046.689394618705
Canada,Jio Madayag,1993-04-19,Evil Geniuses,Jeyo,WePlay Dota2 League Season 2,2013-09-11,2013-11-10,1081.7638268026872,1108.6162816217643,1016.7481154081204,1001.2208723245143
Canada,Jio Madayag,1993-04-19,Evil Geniuses,Jeyo,Electronic Sports World Cup 2013,2013-10-31,2013-11-03,1117.2951160949976,1195.1470125079318,1103.3424141413213,1155.7650369657033
Canada,Jio Madayag,1993-04-19,Evil Geniuses,Jeyo,The Defense Season 4,2013-05-21,2013-07-24,1133.7731081308211,1213.0462667988998,1114.5478024132449,1152.1670016264745
Canada,Jio Madayag,1993-04-19,Evil Geniuses,Jeyo,The Premier League Season 5,2013-05-20,2013-07-21,1134.6967429395495,1214.517242173806,1118.7317658073066,1147.4736694335693
Canada,Jio Madayag,1993-04-19,Evil Geniuses,Jeyo,RaidCall Dota 2 League Season 3,2013-05-20,2013-07-17,1134.6967429395495,1214.517242173806,1165.4602336519658,1245.7870861147528
Canada,Jio Madayag,1993-04-19,Evil Geniuses,Jeyo,RaidCall EMS One Summer Season,2013-06-19,2013-07-14,1111.9772815136612,1152.3804603931724,1193.508340831904,1305.813434715021
Canada,Jio Madayag,1993-04-19,Evil Geniuses,Jeyo,DreamHack Summer 2013,2013-06-15,2013-06-17,1126.1753313099132,1141.5216115241606,1113.528911263819,1154.4919427625666
Canada,Jio Madayag,1993-04-19,Evil Geniuses,Jeyo,RaidCall Dota 2 League Season 2,2012-12-12,2013-04-10,1142.5464052503646,1210.4887131223309,1080.966301800769,1144.9509451948325
Canada,Jio Madayag,1993-04-19,Evil Geniuses,Jeyo,The Defense Season 3,2012-11-26,2013-03-30,1139.4872129997634,1208.2396029508968,1073.2878963555497,1132.1751583567286
Canada,Jio Madayag,1993-04-19,Evil Geniuses,Jeyo,DreamHack Winter 2012,2012-11-22,2012-11-25,1091.0693566469631,1106.232976467063,1140.450300776517,1209.6773907733425
Canada,Jio Madayag,1993-04-19,Evil Geniuses,Jeyo,RaidCall Dota 2 League Season 1,2012-09-10,2012-11-18,1069.941087388117,1127.1781906217825,1098.7555248503616,1102.3055401588233
Canada,Jio Madayag,1993-04-19,Evil Geniuses,Jeyo,G-1 Champions League Season 4,2012-10-22,2012-11-18,1160.8598887969047,1235.4776070737535,1098.7555248503616,1102.3055401588233
Canada,Jio Madayag,1993-04-19,CompLexity Gaming,Jeyo,The International 2012,2012-08-26,2012-09-02,1097.10541741873,1141.0505438014811,1056.8368156579547,1063.9391711539508
Canada,Jio Madayag,1993-04-19,Rave,Jeyo,Major All Stars Dota 2 Tournament,2015-02-01,2015-03-22,1090.210417922193,1099.397677334584,1046.2296690171493,1038.4630485866846
Canada,Jio Madayag,1993-04-19,Rave,Jeyo,Korea Dota League Season 4,2014-10-26,2014-12-20,1127.6407379623768,1213.1943075903494,1257.9698115748236,1413.3056852334757
Canada,Jio Madayag,1993-04-19,Rave,Jeyo,MSI Beat IT 2014,2014-11-01,2014-11-02,1118.6583415088007,1198.7904622183207,1076.8710214445316,1104.3214173714287
Canada,Jio Madayag,1993-04-19,Evil Geniuses,Jeyo,Fragbite Masters 2013,2013-10-21,2013-12-14,1125.4212574011037,1174.4799764093452,1025.6570100495073,1081.207353130946
Canada,Jio Madayag,1993-04-19,Evil Geniuses,Jeyo,Netolic Pro League #4 West,2013-12-04,2013-12-12,1027.4845613474308,1086.9917607189327,1026.0125302010483,1082.3326148210522
Canada,Jio Madayag,1993-04-19,Evil Geniuses,Jeyo,Corsair Gaming Summer Tournament 2013,2013-06-28,2013-07-26,1189.4995047652515,1267.6123103016025,1112.9822472074297,1150.0872948444082
Canada,Jio Madayag,1993-04-19,Evil Geniuses,Jeyo,Curse Dota 2 Invitational,2013-05-04,2013-05-19,1145.5424263173038,1236.8355214324326,1089.230790462099,1097.0079445661113
China,Xiao Zihao,1993-11-21,LGD.Forever Young,Jixing,Dota 2 Asia Championships 2017,2017-03-27,2017-04-04,1042.704127944641,1052.839736058642,1078.5474670003662,1132.775138865857
China,Xiao Zihao,1993-11-21,LGD Gaming,Jixing,The Boston Major 2016,2016-12-03,2016-12-10,1171.5509652623425,1257.1224382357102,1163.7762775412668,1209.0014477702648
China,Xiao Zihao,1993-11-21,LGD.Forever Young,Jixing,Dota2 Professional League Season 3 (2017 S1) - Top,2017-03-15,2017-04-16,1060.5871890801186,1079.9051450414297,1060.7848838103198,1115.7534438627906
China,Xiao Zihao,1993-11-21,LGD Gaming,Jixing,Dota2 Professional League Season 2 - Top,2016-09-23,2016-12-31,1043.191979292743,1026.1483372204532,1155.4078355410045,1220.69829951357
China,Xiao Zihao,1993-11-21,LGD Gaming,Jixing,Dota2 ACE - Provisional,2016-10-16,2016-12-26,1102.8804949065668,1166.8605855939925,1139.4877867330197,1166.2876967091909
China,Xiao Zihao,1993-11-21,LGD Gaming,Jixing,World Cyber Arena 2016 Chinese Qualifiers S3,2016-10-05,2016-11-12,1017.1700078151492,986.3903908007808,1213.5500585885663,1281.5586353992674
China,Xiao Zihao,1993-11-21,Dream Gaming,Jixing,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,986.819330393324,1013.0782566602023,924.0813069235523,910.8943405530583
China,Xiao Zihao,1993-11-21,Dream Gaming,Jixing,ECL 2015 Spring,2015-04-11,2015-06-14,983.0046204771993,1009.5048082500048,912.2792105991292,897.0422372932577
China,Xiao Zihao,1993-11-21,Dream Gaming,Jixing,VPGame Pro League Season 1,2015-04-06,2015-04-19,940.8838602414309,917.7514053914424,987.2650838132582,1012.6359667153794
Sweden,Jonas Lindholm,1992-09-22,Alliance,Jonassomfan,StarLadder i-League Invitational #2,2017-05-18,2017-05-21,1017.2283689113199,1054.2666345369457,993.7606070909717,994.027909023656
Sweden,Jonas Lindholm,1992-09-22,Alliance,Jonassomfan,World Electronic Sports Games 2016,2017-01-12,2017-01-15,1039.6530416551634,1095.2435870005463,1119.1222850077788,1235.6176088559175
Sweden,Jonas Lindholm,1992-09-22,Alliance,Jonassomfan,Northern Arena BEAT Invitational,2016-11-10,2016-11-13,1014.0521327555548,1011.7214595046504,1007.0338752700422,1016.068476544054
Sweden,Jonas Lindholm,1992-09-22,Ninjas in Pyjamas,Jonassomfan,ASUS ROG DreamLeague Season 3,2015-03-28,2015-06-15,1051.7976864254404,1100.9986861676387,1060.4629146781401,1049.641410366237
Sweden,Jonas Lindholm,1992-09-22,Ninjas in Pyjamas,Jonassomfan,joinDOTA MLG Pro League Season 2,2015-04-20,2015-06-07,1108.6449425480523,1227.3867153320382,1121.507160601033,1206.0581558278905
Sweden,Jonas Lindholm,1992-09-22,Ninjas in Pyjamas,Jonassomfan,Dota 2 Champions League Season 5,2015-02-23,2015-05-10,1101.9799316370566,1133.1279474791947,1076.8437315466554,1099.3342536943467
Sweden,Jonas Lindholm,1992-09-22,Alliance,Jonassomfan,The Final Match Season 1,2017-07-07,2017-07-09,959.6942761429167,928.0752251326384,960.2451451642266,929.0582401128336
Sweden,Jonas Lindholm,1992-09-22,Alliance,Jonassomfan,Elimination Mode 3.0,2017-02-11,2017-02-17,1003.93192084295,998.2980505112436,1028.3886853278102,1050.8444686473365
Sweden,Jonas Lindholm,1992-09-22,Alliance,Jonassomfan,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,988.260032317614,972.6311325727858,970.2141211977614,943.7266133397225
Sweden,Jonas Lindholm,1992-09-22,Alliance,Jonassomfan,DreamLeague Season 6 League Play,2016-10-11,2016-11-08,1081.1011764930513,1120.195246266899,1014.2468482098143,1011.8838796405639
Sweden,Jonas Lindholm,1992-09-22,Alliance,Jonassomfan,FACEIT Invitational,2016-10-17,2016-10-19,1077.8211232310507,1115.334073758156,1140.1710870032653,1258.1171970171747
Sweden,Jonas Lindholm,1992-09-22,Ninjas in Pyjamas,Jonassomfan,The Defense Season 5,2015-09-07,2015-12-06,1029.5572851551938,1039.1876289916702,1037.0993332433866,1085.3889823655743
Sweden,Jonas Lindholm,1992-09-22,Ninjas in Pyjamas,Jonassomfan,ASUS ROG DreamLeague Season 4,2015-09-29,2015-11-28,1020.9684137006959,1044.96473637663,1039.198758928709,1090.2210859951924
Sweden,Jonas Lindholm,1992-09-22,Ninjas in Pyjamas,Jonassomfan,Dota 2 Champions League Season 6,2015-09-20,2015-11-12,1027.0281889299733,1035.8345035595546,1043.760748550746,1100.7211035785958
Sweden,Jonas Lindholm,1992-09-22,Ninjas in Pyjamas,Jonassomfan,World Cyber Arena 2015 - European Pro Qualifiers,2015-09-21,2015-09-24,1026.8428527773106,1035.588781249432,1064.2846127038865,1118.5315374053164
Sweden,Jonas Lindholm,1992-09-22,Ninjas in Pyjamas,Jonassomfan,Gaming Paradise 2015,2015-09-10,2015-09-12,1028.953409431668,1038.386998700818,1028.5576955034487,1037.8623534052679
Sweden,Jonas Lindholm,1992-09-22,Ninjas in Pyjamas,Jonassomfan,RoG Play It Cool Dota 2 Invitational,2015-05-03,2015-05-03,1130.5881119126532,1225.6807245860252,1130.5881119126532,1225.6807245860252
Sweden,Jonas Lindholm,1992-09-22,Ninjas in Pyjamas,Jonassomfan,Major All Stars Dota 2 Tournament,2015-02-01,2015-03-22,1054.3896278078714,1117.4304134907381,1090.409059542844,1160.0014007095967
Sweden,Jonas Lindholm,1992-09-22,Alliance,Jonassomfan,Esportal Dota 2 League Invitational Tournament 1,2014-12-10,2014-12-14,1018.1989743948664,1051.4212804777508,1050.1007556840252,1126.878459196665
France,Sullivan Carlotti,1993-11-07,Denial eSports,Joraal,Battle of Central Europe Season 3,2014-11-09,2014-12-19,1004.0713577766279,1057.8080566471424,1001.9257021639928,1022.1161730920486
France,Sullivan Carlotti,1993-11-07,Sigma.int,Joraal,Fragbite Masters 2014,2014-04-03,2014-04-26,1048.9428362519352,1067.6354505798383,1073.9324830728328,1134.4662343218615
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,Dota Pit League Season 2,2014-09-25,2014-12-23,1059.7865461457588,1097.2500849281314,1140.512071894478,1197.6489773162543
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,XMG Captains Draft 2.0,2014-10-31,2014-12-21,1175.8614803588518,1293.2925696581356,1177.1905526319367,1282.8032434138581
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,ASUS ROG DreamLeague Season 2,2014-10-06,2014-11-29,1084.218961004616,1144.2217332286768,1154.8745390185306,1229.0100063925427
Russia,Egor Surkov,1993-02-26,Virtus.Pro,JotM,StarLadder StarSeries Season 10,2014-08-15,2014-10-26,1047.7979707504214,1107.301876533604,1098.5848770176358,1142.2741071278242
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,i-League Season 1,2014-08-11,2014-09-28,1000.5242962128141,1017.4089601370328,1011.5265706485077,1011.6548317606188
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,The International 2014,2014-07-08,2014-07-21,1000.6624881648804,1021.9975459898076,1000.6058017571723,1020.1153057828732
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,Dota 2 Champions League Season 3,2014-04-25,2014-06-25,904.2234562040892,848.2592618770137,1032.1919973537588,1085.1368058618536
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,995.9935306364861,988.0863835568808,1052.7854029338632,1132.2050252155905
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,1018.6438509958156,1075.960779824969,980.4189816167881,1022.2168622384382
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,Dota 2 Champions League Season 2,2014-02-09,2014-04-15,1011.3911715726556,1044.3441234646182,922.417420091552,877.9363742607817
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,Battle of Central Europe Season 3,2014-11-09,2014-12-19,1139.2644764754311,1186.4732950125924,1154.9419533571154,1231.3555513285382
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,Esportal Dota 2 League Invitational Tournament 1,2014-12-10,2014-12-14,1166.3136710534566,1233.9580534227416,1131.011044493483,1167.195113125602
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,MSI Beat IT 2014,2014-11-01,2014-11-02,1179.0739735623476,1278.9283792102358,1137.3164792448335,1160.7848197474875
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,Game Show League Season 1,2014-09-11,2014-09-13,1108.1573795816132,1167.8013373357965,1072.2402153957044,1107.9705767210128
Russia,Egor Surkov,1993-02-26,Virtus.Pro,JotM,Megafon Battle Arena,2014-08-25,2014-08-26,1141.2361364715407,1254.4098169739825,1140.2676601071644,1252.665292514732
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,MLG T.K.O. Europe,2014-02-04,2014-04-16,1031.937030890215,1097.3869644296392,912.0143535513721,860.791666752565
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,Netolic Pro League #4 West,2013-12-04,2013-12-12,929.7923981885846,933.91488716164,1006.6241575451396,1070.6291481313394
Philippines,Julius De,1992-12-21,HappyFeet,Julz,Galaxy Battles,2017-06-15,2017-06-18,1009.5136848506337,1033.3455554392997,993.2309632388472,1002.6036005278038
Philippines,Julius De,1992-12-21,Mineski,Julz,MarsTV Dota 2 League 2015 Winter,2016-01-27,2016-01-31,941.7691952969141,926.9610784597268,928.8472109707768,910.771891695986
Philippines,Julius De,1992-12-21,Mineski,Julz,The Summit 4,2015-12-09,2015-12-13,979.452659306984,953.209310840115,961.9365173103059,928.8450337333653
Philippines,Julius De,1992-12-21,Mineski,Julz,Nanyang Dota 2 Championships Season 1,2015-10-26,2015-11-01,1061.3008559535167,1068.010324524939,1033.8332726666117,1027.8411171374485
Philippines,Julius De,1992-12-21,Mineski,Julz,World Cyber Arena 2016 SEA Qualifiers,2016-04-29,2016-05-21,983.2044677305383,1000.4736319591217,1057.367429998279,1100.0687271759975
China,Lin Shiyang,1994-08-28,Newbee,June,The International 2015,2015-07-27,2015-08-08,1026.3058771945446,1015.5794776163265,1021.9626578101776,1026.2243475115054
China,Lin Shiyang,1994-08-28,Newbee,June,MarsTV Dota 2 League 2015 Spring,2015-06-03,2015-06-07,1077.108394470831,1090.7308583377257,1075.0150760980118,1088.2677209057583
China,Lin Shiyang,1994-08-28,Newbee,June,i-League Season 3,2015-04-06,2015-05-23,1030.5383506919316,1076.769369403904,1104.9647771044956,1130.1048145348684
China,Lin Shiyang,1994-08-28,Invictus Gaming,June,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.98114658335,1174.0871033176595,1081.896866939522,1110.871846033839
China,Lin Shiyang,1994-08-28,Invictus Gaming,June,i-League Season 2,2014-11-17,2015-01-10,1085.8492644773469,1158.7645498801212,1120.286778478391,1174.1528076457678
China,Lin Shiyang,1994-08-28,Invictus Gaming,June,ASUS ROG DreamLeague Season 2,2014-10-06,2014-11-29,1101.3795918493952,1135.5341420402174,1079.0455198110833,1146.1821070832625
China,Lin Shiyang,1994-08-28,Invictus Gaming,June,World Cyber Arena 2014,2014-10-02,2014-10-05,1151.0621890231744,1246.5743882130134,1102.0795660163644,1136.469935886295
China,Lin Shiyang,1994-08-28,Invictus Gaming,June,i-League Season 1,2014-08-11,2014-09-28,1172.5391801777985,1201.5652219505494,1179.6729797478945,1305.8597472650035
China,Lin Shiyang,1994-08-28,CIS Game,June,The International 2014,2014-07-08,2014-07-21,972.5331199381133,986.747529813385,974.8833487334292,987.881489584989
China,Lin Shiyang,1994-08-28,CIS Game,June,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,997.4605081018196,1045.2518299667122,997.47792176055,1044.9415317040832
China,Lin Shiyang,1994-08-28,CDEC Gaming,June,Dota2 Professional League Season 3 (2017 S1) - Top,2017-03-15,2017-04-16,1090.6015518584838,1132.364314072776,990.0682602362517,1059.3707657338189
China,Lin Shiyang,1994-08-28,CDEC Gaming,June,Dota2 Professional League Season 2 - Top,2016-09-23,2016-12-31,1084.368379213302,1177.139591633335,1078.2313518670737,1092.8602052528472
China,Lin Shiyang,1994-08-28,CDEC Gaming,June,Dota2 ACE - Provisional,2016-10-16,2016-12-26,1062.981856915831,1072.0422556886688,1094.4327666141282,1128.4205872428588
China,Lin Shiyang,1994-08-28,CDEC Gaming,June,Shanghai Dota 2 Open #2,2016-09-20,2016-10-08,1010.014712528795,1007.713025410318,1105.436087141591,1151.9579245256793
China,Lin Shiyang,1994-08-28,CDEC Avenger,June,VPGame Pro League Season 2,2016-07-20,2016-07-31,1056.0605757340902,1103.8685893830987,1051.6017885374033,1087.6438986302842
China,Lin Shiyang,1994-08-28,CDEC Avenger,June,Pro Gamer League 2016 (PGL 2016) - Summer,2016-07-23,2016-07-24,1054.5218981672247,1092.6036064163789,1054.1480337226494,1091.9686102580954
China,Lin Shiyang,1994-08-28,CDEC Avenger,June,Dota2 Professional League Season 1,2016-05-18,2016-07-17,1070.0421816417636,1097.1203963481082,1057.2298204412668,1106.0349566882471
China,Lin Shiyang,1994-08-28,CDEC Avenger,June,G-League 2016,2016-06-30,2016-07-09,956.2652528449304,915.8034436377924,999.2493385574093,1001.6829127012061
China,Lin Shiyang,1994-08-28,CDEC Youth,June,Dota 2 Radiant & Dire Cup 2015,2015-12-25,2015-12-27,1090.2906240043344,1168.2191517088306,1089.0565980914118,1165.9200559328551
China,Lin Shiyang,1994-08-28,Newbee,June,G-League 2015,2015-05-09,2015-07-10,1088.7579358549665,1170.7662193618162,1042.8347813929977,1039.3894048484733
China,Lin Shiyang,1994-08-28,Newbee,June,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,971.47185972515,943.2781179974018,1044.3341042011014,1040.7681309949926
China,Lin Shiyang,1994-08-28,Newbee,June,MarsTV Dota 2 League 2015 Spring - Chinese League,2015-05-07,2015-05-21,1118.3311685606177,1242.8998459804614,1115.6156166739286,1167.9148499982166
China,Lin Shiyang,1994-08-28,Newbee,June,VPGame Pro League Season 1,2015-04-06,2015-04-19,1030.5383506919316,1076.769369403904,990.5436188547556,988.3283152761478
China,Lin Shiyang,1994-08-28,Invictus Gaming,June,ECL 2014 Autumn,2014-09-12,2014-12-30,1147.9969538796734,1188.6438504455427,1175.0086061515262,1320.9326803719082
China,Lin Shiyang,1994-08-28,Invictus Gaming,June,G-League 2014,2014-10-25,2014-12-27,1085.1024660567994,1109.7900892089972,1137.3407845221748,1231.837122399169
China,Lin Shiyang,1994-08-28,Invictus Gaming,June,National Electronic Sports Open 2014,2014-12-06,2014-12-07,1075.3285007358354,1139.3080719477225,1074.8119624450753,1138.3528165972234
China,Lin Shiyang,1994-08-28,Invictus Gaming,June,Sina Cup Supernova Dota 2 Open Season 5,2014-09-09,2014-09-21,1168.6337045464868,1225.9473776294733,1152.8862468417456,1270.5494608076594
China,Lin Shiyang,1994-08-28,CIS Game,June,V Games Tournament,2014-06-02,2014-06-25,997.6130004207167,1042.5345318761333,996.3032275328737,1038.9191505894764
China,Lin Shiyang,1994-08-28,CIS Game,June,GEST The Challenge June,2014-06-16,2014-06-23,1023.1614266918667,1075.9207152140575,996.2520026588454,1039.458439551391
China,He Zhipeng,1998-08-07,EHOME.X,JUST,ROG MASTERS 2016,2016-11-10,2016-11-13,1017.2194608502963,1005.5190197674764,957.9919704529956,978.3205109484247
China,He Zhipeng,1998-08-07,EHOME.X,JUST,Shanghai Dota 2 Open #2,2016-09-20,2016-10-08,1186.2048411014994,1262.3387261072005,1164.3690600385546,1209.6599911511635
China,Zhao Kai,1992-07-16,TongFu,Kabu,World Cyber Arena 2016 Chinese Qualifiers S2,2016-06-13,2016-09-25,984.5260936007364,968.0563261523143,908.593234640119,843.0193600891728
China,Zhao Kai,1992-07-16,TongFu,Kabu,VPGame Pro League Season 2,2016-07-20,2016-07-31,973.9639876266534,945.1400680171595,952.2587243568132,906.2976546569446
China,Zhao Kai,1992-07-16,TongFu,Kabu,Pro Gamer League 2016 (PGL 2016) - Summer,2016-07-23,2016-07-24,949.5570784895468,900.9951035491516,949.9029728084756,901.6739942676717
China,Zhao Kai,1992-07-16,TongFu,Kabu,Dota2 Professional League Season 1,2016-05-18,2016-07-17,994.1042527699003,963.0076126048205,973.420959495656,943.9958649070936
China,Zhao Kai,1992-07-16,TongFu,Kabu,G-League 2016,2016-06-30,2016-07-09,1037.8196083287103,1103.4382870293268,1091.818953071909,1179.7698583409926
China,Zhao Kai,1992-07-16,TongFu,Kabu,World Cyber Arena 2016 Chinese Qualifiers S1,2016-03-19,2016-05-19,976.3864162260164,998.5096603838133,994.1446807509067,963.261274689816
Singapore,Teo Kai,1995-12-02,First Departure,Kai,OK.- Dota 2 Cup,2014-12-27,2014-12-28,1037.085308103065,1053.209227050448,1036.8310088475012,1052.8443637792448
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,DreamLeague Season 8,2017-12-01,2017-12-03,1248.5140092946115,1406.848507367636,1198.241787666155,1283.4451498258927
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,ESL One Hamburg 2017,2017-10-26,2017-10-29,1153.4526127881531,1204.0785817964886,1146.4360121827126,1220.8543519868865
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,The International 2017,2017-08-02,2017-08-12,1144.0214329630949,1199.7005651464665,1250.4668168315034,1415.5962634481796
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,Mars Dota 2 League 2017,2017-07-05,2017-07-09,1180.527356156306,1256.2272888180842,1176.5881049938941,1250.3736951811045
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,Galaxy Battles,2017-06-15,2017-06-18,1186.215413574868,1280.5977020577604,1237.0685005483474,1371.1087913596807
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,ZOTAC Cup Masters,2017-05-30,2017-06-03,1168.3571012445218,1276.0446547556126,1195.8755418402175,1319.5320709479938
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,The Manila Masters,2017-05-25,2017-05-28,1159.696734484731,1313.8214829606272,1147.4884179078142,1242.5427866212412
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,StarLadder i-League Invitational #2,2017-05-18,2017-05-21,1073.5843835149628,1064.7770489614045,1083.2259858046914,1136.4469705006416
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,The Kiev Major 2017,2017-04-24,2017-04-30,1181.495262633905,1235.3537341137219,1140.0028094900708,1155.1359646791425
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,Dota 2 Asia Championships 2017,2017-03-27,2017-04-04,1213.0682677660775,1318.1280336801824,1178.8771221224038,1283.1454913666653
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,ESL One Genting 2017,2017-01-06,2017-01-08,1245.4972534884446,1352.4987948959174,1214.5570200835245,1278.885229206412
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,World Cyber Arena 2016,2016-12-14,2016-12-16,1184.8690482893498,1172.784428695131,1182.3423939594886,1170.4229380673878
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,The Boston Major 2016,2016-12-03,2016-12-10,1278.9011308552879,1356.358239580141,1235.7345917248144,1267.1499268372984
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,Mars Dota 2 League 2016 Autumn,2016-09-28,2016-10-02,1107.6398696760282,1145.6932206179526,1128.9788624017165,1185.1085238838166
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,The International 2016,2016-08-02,2016-08-13,1275.2387337673042,1390.41727298761,1154.3670067288044,1135.0071231565985
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,Nanyang Dota 2 Championships Season 2,2016-07-06,2016-07-10,1143.903299094593,1178.1635149730848,1252.0984726206702,1416.7618848594138
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,The Manila Major 2016,2016-06-03,2016-06-12,1298.7997763944418,1418.8800528474778,1281.854410220183,1391.6983783539292
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,EPICENTER 2016,2016-05-09,2016-05-15,1393.4858120667625,1558.4292795047595,1301.2841619200685,1369.738965105465
China,Hu Liangzhi,1992-11-07,EHOME,Kaka,The Shanghai Major 2016,2016-02-25,2016-03-06,1131.5021704372944,1141.898648053377,1119.4673825915136,1128.4322965076014
China,Hu Liangzhi,1992-11-07,EHOME,Kaka,MarsTV Dota 2 League 2015 Winter,2016-01-27,2016-01-31,1148.8129567670658,1233.8997165861838,1271.5760113276142,1465.3385563251074
China,Hu Liangzhi,1992-11-07,EHOME,Kaka,The Summit 4,2015-12-09,2015-12-13,1197.0469786389306,1320.9126906501754,1159.805776174726,1224.2049362628286
China,Hu Liangzhi,1992-11-07,EHOME,Kaka,Frankfurt Major 2015,2015-11-13,2015-11-21,1153.5373668498469,1251.6294773984155,1176.7175940879076,1290.6107008223755
China,Hu Liangzhi,1992-11-07,EHOME,Kaka,Nanyang Dota 2 Championships Season 1,2015-10-26,2015-11-01,1209.5346769301025,1334.978000533675,1207.0100972470564,1327.7798112041585
China,Hu Liangzhi,1992-11-07,HyperGloryTeam,Kaka,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1095.1368620307603,1131.1160370410146,1068.7866628836546,1113.999815969672
China,Hu Liangzhi,1992-11-07,HyperGloryTeam,Kaka,i-League Season 2,2014-11-17,2015-01-10,1000.0796609182147,1049.5362213673313,1023.6039202858252,1096.895154102243
