country,name,dob,team,player,tour,start,end,startelo32,startelo64,endelo32,endelo64
Jordan,Amer Al,1997-06-20,OG,Miracle-,EPICENTER 2016,2016-05-09,2016-05-15,1103.0359032583376,1172.2480061641193,1170.5982505294312,1283.5490902519796
Jordan,Amer Al,1997-06-20,OG,Miracle-,StarLadder i-League Invitational #1,2016-04-14,2016-04-17,1072.1359808131938,1094.2625719981565,1119.875565048966,1200.3993405649182
Jordan,Amer Al,1997-06-20,OG,Miracle-,Dota Pit League Season 4,2016-03-19,2016-03-20,1110.3337439659913,1157.0849136798493,1109.577169721653,1156.0077599860447
Jordan,Amer Al,1997-06-20,OG,Miracle-,The Shanghai Major 2016,2016-02-25,2016-03-06,1151.996119725791,1236.6610208559007,1134.3274957629114,1179.1260586384667
Jordan,Amer Al,1997-06-20,OG,Miracle-,MarsTV Dota 2 League 2015 Winter,2016-01-27,2016-01-31,1146.6362193218833,1221.406332645309,1180.5258570208132,1281.0823966460941
Jordan,Amer Al,1997-06-20,OG,Miracle-,The Summit 4,2015-12-09,2015-12-13,1196.2820923817587,1222.0006998063172,1149.1804884815585,1165.0670630801599
Jordan,Amer Al,1997-06-20,OG,Miracle-,Frankfurt Major 2015,2015-11-13,2015-11-21,,,1255.3115378081388,1433.9955019290162
Jordan,Amer Al,1997-06-20,(monkey) Business,Miracle-,MLG World Finals 2015,2015-10-16,2015-10-18,1184.4273261636474,1303.7122875001946,1187.2310355357706,1274.0861044605854
Jordan,Amer Al,1997-06-20,Team Liquid,Miracle-,EPICENTER 2017,2017-06-04,2017-06-11,1092.68285829816,1137.1818138623034,1146.797568524939,1190.278260092452
Denmark,Rasmus Berth,1991-07-14,Planet Odd,MiSeRy,Galaxy Battles,2017-06-15,2017-06-18,,,,
Denmark,Rasmus Berth,1991-07-14,Planet Odd,MiSeRy,EPICENTER 2017,2017-06-04,2017-06-11,,,,
Denmark,Rasmus Berth,1991-07-14,Thunderbirds,MiSeRy,The Kiev Major 2017,2017-04-24,2017-04-30,,,,
Denmark,Rasmus Berth,1991-07-14,Digital Chaos,MiSeRy,StarLadder i-League StarSeries Season 3,2017-02-23,2017-02-26,1169.3967569544855,1245.5393845385104,1099.1760367385707,1116.7875107194209
Denmark,Rasmus Berth,1991-07-14,Digital Chaos,MiSeRy,Dota Pit League Season 5,2017-01-20,2017-01-22,1179.9430509741835,1302.0838001240718,1133.3994857658681,1194.7438223471588
Denmark,Rasmus Berth,1991-07-14,Digital Chaos,MiSeRy,ESL One Genting 2017,2017-01-06,2017-01-08,1163.4830339279504,1257.8611942289149,1195.4314249670779,1328.0852869733071
Denmark,Rasmus Berth,1991-07-14,Digital Chaos,MiSeRy,The Boston Major 2016,2016-12-03,2016-12-10,1157.1820733980874,1276.1887379436075,1156.8669021944381,1242.5901792780846
Denmark,Rasmus Berth,1991-07-14,Digital Chaos,MiSeRy,The Summit 6,2016-11-16,2016-11-20,1142.400154360111,1211.9864641905947,1111.2705882658,1162.007743663524
Denmark,Rasmus Berth,1991-07-14,Digital Chaos,MiSeRy,The International 2016,2016-08-02,2016-08-13,1096.3204557001818,1113.8640537187293,1314.9683055646885,1505.875348603423
Denmark,Rasmus Berth,1991-07-14,Digital Chaos,MiSeRy,SL i-League StarSeries Season 2,2016-07-21,2016-07-24,1133.5242048055454,1144.2485099039968,1102.4738416389293,1121.1382039704945
Denmark,Rasmus Berth,1991-07-14,Digital Chaos,MiSeRy,The Summit 5,2016-07-13,2016-07-17,1126.1783911427424,1113.7224350346087,1114.8020723959548,1101.0683957959016
Denmark,Rasmus Berth,1991-07-14,Digital Chaos,MiSeRy,Nanyang Dota 2 Championships Season 2,2016-07-06,2016-07-10,1198.5194911517349,1234.0731760218719,1155.494684676992,1155.9653510997375
Denmark,Rasmus Berth,1991-07-14,Digital Chaos,MiSeRy,The Manila Major 2016,2016-06-03,2016-06-12,1282.0423673846833,1348.4607990076856,1216.9641258882796,1233.1299375920594
Denmark,Rasmus Berth,1991-07-14,Team Secret,MiSeRy,Dota Pit League Season 4,2016-03-19,2016-03-20,1071.7319618615707,1120.5250296529919,1154.9276287712273,1222.8346089825036
Denmark,Rasmus Berth,1991-07-14,Team Secret,MiSeRy,The Shanghai Major 2016,2016-02-25,2016-03-06,901.9860516343448,868.105650577612,991.961790812838,981.2556545475716
Denmark,Rasmus Berth,1991-07-14,Team Secret,MiSeRy,MarsTV Dota 2 League 2015 Winter,2016-01-27,2016-01-31,1026.455640848234,1043.5069928569,883.5887912097712,843.3490242472357
Denmark,Rasmus Berth,1991-07-14,Team Secret,MiSeRy,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1150.7320426604222,1242.0483431311936,1028.3400786949007,1046.6060001500714
Denmark,Rasmus Berth,1991-07-14,Team Secret,MiSeRy,World Cyber Arena 2015,2015-12-17,2015-12-20,1082.041182149699,1062.693065224985,985.5647595712526,973.3839506504933
Denmark,Rasmus Berth,1991-07-14,Team Secret,MiSeRy,Frankfurt Major 2015,2015-11-13,2015-11-21,983.6053201348508,1003.8309863887114,951.9077248382184,908.6610803948123
Denmark,Rasmus Berth,1991-07-14,Team Secret,MiSeRy,Nanyang Dota 2 Championships Season 1,2015-10-26,2015-11-01,970.085769866054,957.0039295421782,1036.8081330474274,1050.1772331211773
Denmark,Rasmus Berth,1991-07-14,Team Secret,MiSeRy,MLG World Finals 2015,2015-10-16,2015-10-18,978.2422633131963,964.487008708278,1042.917570235385,1080.7330092570205
Denmark,Rasmus Berth,1991-07-14,Team Secret,MiSeRy,ESL One New York 2015,2015-10-03,2015-10-04,963.1005142414363,947.3665141705507,963.353539286638,947.7274295019528
Denmark,Rasmus Berth,1991-07-14,Cloud9,MiSeRy,The International 2015,2015-07-27,2015-08-08,1096.1212722993068,1141.3203959762245,1056.1077011716816,1067.4578755505006
Denmark,Rasmus Berth,1991-07-14,Cloud9,MiSeRy,ESL One Frankfurt 2015,2015-06-20,2015-06-21,1114.9337130067695,1159.8100315262407,1114.1455961175805,1158.7141913100604
Denmark,Rasmus Berth,1991-07-14,Cloud 9,MiSeRy,MarsTV Dota 2 League 2015 Spring,2015-06-03,2015-06-07,1169.5935050320645,1210.9814176149282,1179.158424475465,1253.6530559115433
Denmark,Rasmus Berth,1991-07-14,Cloud9,MiSeRy,The Summit 3,2015-05-13,2015-05-17,1244.1980410962167,1351.142869345412,1197.7247174526829,1249.973133709221
Denmark,Rasmus Berth,1991-07-14,Cloud 9,MiSeRy,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1167.4530183685035,1284.2195056421688,1221.325972580997,1315.4897590564035
Denmark,Rasmus Berth,1991-07-14,Team Secret,MiSeRy,Dota Pit League Season 2,2014-09-25,2014-12-23,1124.0116513015798,1170.689171557903,1215.064037994145,1357.3001458747572
Denmark,Rasmus Berth,1991-07-14,Alliance,MiSeRy,StarLadder StarSeries Season 10,2014-08-15,2014-10-26,1092.7129128782578,1136.0848821788431,1084.7281915308465,1157.5697523128945
Denmark,Rasmus Berth,1991-07-14,Mousesports,MiSeRy,The International 2014,2014-07-08,2014-07-21,1051.7934825197644,1060.375411576286,1106.2112677052298,1190.1128532353596
Denmark,Rasmus Berth,1991-07-14,Mousesports,MiSeRy,ESL One Frankfurt 2014,2014-06-28,2014-06-29,1075.7954923014454,1098.111357094372,1075.2757517828068,1097.4385935028677
Croatia,Damir ?kari?i?,1992-04-27,Elements Pro Gaming,Mitch,Dota Pit League Season 5,2017-01-20,2017-01-22,1077.6507016540816,1099.1627827961142,986.8366539712275,1004.9361773172417
Croatia,Damir ?kari?i?,1992-04-27,No Logic Gaming,Mitch,Game Show Global eSports Cup Season 1,2015-11-30,2015-12-06,911.4823120495053,893.3049758225322,964.1759503687364,967.6245363523936
Croatia,Damir ?kari?i?,1992-04-27,MYinsanity,Mitch,Dota Pit League Season 3,2015-01-21,2015-07-12,972.1376886251448,1001.5735656576444,939.1885170604061,948.2546688708568
Croatia,Damir ?kari?i?,1992-04-27,MYinsanity,Mitch,Esportal Dota 2 League,2014-11-28,2015-07-05,942.7339145950998,974.7718400840927,936.1878275488324,945.7013407017944
Croatia,Damir ?kari?i?,1992-04-27,MYinsanity,Mitch,Dota Pit League Season 2,2014-09-25,2014-12-23,,,948.053040456722,968.5577753949085
China,Lei Zengrong,1989-09-10,LGD Gaming,MMY,The Manila Major 2016,2016-06-03,2016-06-12,1045.9801480549957,1063.8001954251686,1043.21911565904,1059.9690984433466
China,Lei Zengrong,1989-09-10,LGD Gaming,MMY,MarsTV Dota 2 League 2015 Winter,2016-01-27,2016-01-31,1082.0551990538033,1118.9788760979486,1099.9598370050057,1122.015632046062
China,Lei Zengrong,1989-09-10,LGD Gaming,MMY,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,918.3473419252922,912.7631109022012,1103.6681445354166,1195.3129418081473
China,Lei Zengrong,1989-09-10,LGD Gaming,MMY,Frankfurt Major 2015,2015-11-13,2015-11-21,963.7653472319213,951.874013542245,1080.3998991581916,1104.6441976975373
China,Lei Zengrong,1989-09-10,LGD.Taobao.cn,MMY,Nanyang Dota 2 Championships Season 1,2015-10-26,2015-11-01,,,,
China,Lei Zengrong,1989-09-10,LGD Gaming,MMY,MLG World Finals 2015,2015-10-16,2015-10-18,1078.5024433459482,1125.9729317782414,975.9910841691368,924.5379041795024
China,Lei Zengrong,1989-09-10,LGD Gaming,MMY,ASUS ROG DreamLeague Season 2,2014-10-06,2014-11-29,1218.2944719006475,1264.8734551921245,1128.6898319972547,1172.466540755683
China,Lei Zengrong,1989-09-10,Team DK,MMY,The International 2014,2014-07-08,2014-07-21,1120.921068749353,1197.8649208701027,1111.2731749288596,1163.501024857641
China,Du Peng,1999-09-25,LGD.Forever Young,Monet,The International 2017,2017-08-02,2017-08-12,926.522480432939,873.6502984285538,1248.1430598256607,1347.9795342834975
China,Du Peng,1999-09-25,LGD.Forever Young,Monet,Mars Dota 2 League 2017,2017-07-05,2017-07-09,1190.400671220973,1299.2165666333206,1178.9608092897167,1254.909208521621
China,Du Peng,1999-09-25,LGD.Forever Young,Monet,EPICENTER 2017,2017-06-04,2017-06-11,1124.6922956202986,1225.4177022742301,1175.3042250778155,1285.5725305928274
China,Du Peng,1999-09-25,LGD.Forever Young,Monet,Dota 2 Asia Championships 2017,2017-03-27,2017-04-04,1042.7041279446407,1052.839736058642,1078.5474670003662,1132.775138865857
China,Du Peng,1999-09-25,LGD.Forever Young,Monet,Mars Dota 2 League 2016 Autumn,2016-09-28,2016-10-02,882.8656305335064,839.0280141469394,886.0455635275143,843.3980391981398
USA,David William,1995-11-09,CompLexity Gaming,Moo,The Boston Major 2016,2016-12-03,2016-12-10,1054.2140365881794,1090.7636458601241,1103.6090365277942,1131.676269634873
USA,David William,1995-11-09,CompLexity Gaming,Moo,Northern Arena BEAT Invitational,2016-11-10,2016-11-13,1183.1537298367225,1265.4178630176214,966.4666059823198,957.295650182186
USA,David William,1995-11-09,Digital Chaos,Moo,The International 2016,2016-08-02,2016-08-13,1096.3204557001818,1113.8640537187293,1314.9683055646885,1505.875348603423
USA,David William,1995-11-09,Digital Chaos,Moo,SL i-League StarSeries Season 2,2016-07-21,2016-07-24,1133.5242048055454,1144.2485099039968,1102.4738416389293,1121.1382039704945
USA,David William,1995-11-09,Digital Chaos,Moo,The Summit 5,2016-07-13,2016-07-17,1126.1783911427424,1113.7224350346087,1114.8020723959548,1101.0683957959016
USA,David William,1995-11-09,Digital Chaos,Moo,Nanyang Dota 2 Championships Season 2,2016-07-06,2016-07-10,1198.5194911517349,1234.0731760218719,1155.494684676992,1155.9653510997375
USA,David William,1995-11-09,Digital Chaos,Moo,The Manila Major 2016,2016-06-03,2016-06-12,1282.0423673846833,1348.4607990076856,1216.9641258882796,1233.1299375920594
USA,David William,1995-11-09,Team Archon,Moo,The Shanghai Major 2016,2016-02-25,2016-03-06,901.9860516343448,868.105650577612,991.961790812838,981.2556545475716
USA,David William,1995-11-09,Team Archon,Moo,ESL One New York 2015,2015-10-03,2015-10-04,963.1005142414363,947.3665141705507,963.353539286638,947.7274295019528
China,Xu Han,1994-04-19,Newbee,Moogy,DreamLeague Season 8,2017-12-01,2017-12-03,1248.5140092946115,1406.848507367636,1064.44690245384,1078.0368242990942
China,Xu Han,1994-04-19,Newbee,Moogy,ESL One Hamburg 2017,2017-10-26,2017-10-29,1153.4526127881531,1204.0785817964882,1104.6132061268581,1151.3734810094466
China,Xu Han,1994-04-19,Newbee,Moogy,The International 2017,2017-08-02,2017-08-12,1080.828285943245,1146.3944875263921,1075.45371084935,1136.660170419936
China,Xu Han,1994-04-19,Newbee,Moogy,Mars Dota 2 League 2017,2017-07-05,2017-07-09,1180.5273561563065,1256.227288818084,1176.5881049938946,1250.3736951811045
China,Xu Han,1994-04-19,Newbee,Moogy,Galaxy Battles,2017-06-15,2017-06-18,1186.215413574868,1280.5977020577602,1110.1630154014017,1199.5249311036273
China,Xu Han,1994-04-19,Newbee,Moogy,ZOTAC Cup Masters,2017-05-30,2017-06-03,1168.357101244522,1276.0446547556126,1045.2357196905396,1075.245360679024
China,Xu Han,1994-04-19,Newbee,Moogy,The Manila Masters,2017-05-25,2017-05-28,1018.2220427305787,1010.602223072733,1147.4884179078144,1242.542786621241
China,Xu Han,1994-04-19,Newbee,Moogy,StarLadder i-League Invitational #2,2017-05-18,2017-05-21,1059.1562141949084,1083.9233517747894,1083.2259858046914,1136.446970500641
China,Xu Han,1994-04-19,Newbee,Moogy,The Manila Masters,2017-05-25,2017-05-28,1159.6967344847312,1313.8214829606268,1147.4884179078144,1242.542786621241
China,Zeng Yulei,1994-08-26,MAX.Y,Mool,World Electronic Sports Games 2016,2017-01-12,2017-01-15,1066.2604206125984,1126.858833293757,1019.0155241536636,1026.4707431195784
Malaysia,Kam Boon,1995-02-12,WarriorsGaming.Unity,NaNa,ZOTAC Cup Masters,2017-05-30,2017-06-03,955.115404783012,977.0524086346228,959.927213020658,964.2261002778108
Malaysia,Kam Boon,1995-02-12,WarriorsGaming.Unity,NaNa,ESL One Genting 2017,2017-01-06,2017-01-08,941.2944949371414,912.9083945047328,1110.1205928837578,1154.8139445703634
Malaysia,Kam Boon,1995-02-12,WarriorsGaming.Unity,NaNa,World Cyber Arena 2016,2016-12-14,2016-12-16,1062.7172649982676,1070.6872845859828,926.6182112951076,890.3725282817684
Malaysia,Kam Boon,1995-02-12,WarriorsGaming.Unity,NaNa,World Cyber Arena 2016,2016-12-14,2016-12-16,940.635424695976,912.2016045838956,1061.8600914982621,1069.7211827137767
Malaysia,Kam Boon,1995-02-12,WarriorsGaming.Unity,NaNa,The Boston Major 2016,2016-12-03,2016-12-10,969.7657137374583,977.9186205167827,971.1874441408127,978.9569704314024
Malaysia,Kam Boon,1995-02-12,WarriorsGaming.Unity,NaNa,Nanyang Dota 2 Championships Season 2,2016-07-06,2016-07-10,1034.1088639409081,996.4147590461666,930.9487793686617,933.2085291423348
Malaysia,Kam Boon,1995-02-12,WarriorsGaming.Unity,NaNa,ZOTAC Cup Masters,2017-05-30,2017-06-03,955.115404783012,977.0524086346228,930.9883659191447,923.332419216024
Canada,David Tan,1992-01-28,Planet Odd,MoonMeander,Galaxy Battles,2017-06-15,2017-06-18,,,,
Canada,David Tan,1992-01-28,Planet Odd,MoonMeander,EPICENTER 2017,2017-06-04,2017-06-11,,,,
Canada,David Tan,1992-01-28,Thunderbirds,MoonMeander,The Kiev Major 2017,2017-04-24,2017-04-30,,,,
Canada,David Tan,1992-01-28,Digital Chaos,MoonMeander,StarLadder i-League StarSeries Season 3,2017-02-23,2017-02-26,1169.3967569544855,1245.5393845385104,1099.1760367385707,1116.7875107194209
Canada,David Tan,1992-01-28,Digital Chaos,MoonMeander,Dota Pit League Season 5,2017-01-20,2017-01-22,1179.9430509741835,1302.0838001240718,1133.3994857658681,1194.7438223471588
Canada,David Tan,1992-01-28,Digital Chaos,MoonMeander,ESL One Genting 2017,2017-01-06,2017-01-08,1163.4830339279504,1257.8611942289149,1195.4314249670779,1328.0852869733071
Canada,David Tan,1992-01-28,Digital Chaos,MoonMeander,The Boston Major 2016,2016-12-03,2016-12-10,1157.1820733980874,1276.1887379436075,1156.8669021944381,1242.5901792780846
Canada,David Tan,1992-01-28,Digital Chaos,MoonMeander,The Summit 6,2016-11-16,2016-11-20,1142.400154360111,1211.9864641905947,1111.2705882658,1162.007743663524
Canada,David Tan,1992-01-28,OG,MoonMeander,The International 2016,2016-08-02,2016-08-13,1215.0331369392072,1275.1264138200302,1191.4527363718394,1226.7395103699491
Canada,David Tan,1992-01-28,OG,MoonMeander,The Summit 5,2016-07-13,2016-07-17,1307.361131326268,1465.071275917864,1293.0563231597428,1412.1987262958169
Canada,David Tan,1992-01-28,OG,MoonMeander,ESL One Frankfurt 2016,2016-06-17,2016-06-19,1318.302192444341,1508.7070587150386,1351.8171770554693,1540.309831056439
Canada,David Tan,1992-01-28,OG,MoonMeander,The Manila Major 2016,2016-06-03,2016-06-12,1193.4056634289075,1259.487550143922,1305.7933250984904,1504.363372718745
Canada,David Tan,1992-01-28,OG,MoonMeander,EPICENTER 2016,2016-05-09,2016-05-15,1103.0359032583376,1172.2480061641193,1170.5982505294312,1283.5490902519796
Canada,David Tan,1992-01-28,OG,MoonMeander,StarLadder i-League Invitational #1,2016-04-14,2016-04-17,1072.1359808131938,1094.2625719981565,1119.875565048966,1200.3993405649182
Canada,David Tan,1992-01-28,OG,MoonMeander,Dota Pit League Season 4,2016-03-19,2016-03-20,1110.3337439659913,1157.0849136798493,1109.577169721653,1156.0077599860447
Canada,David Tan,1992-01-28,OG,MoonMeander,The Shanghai Major 2016,2016-02-25,2016-03-06,1151.996119725791,1236.6610208559007,1134.3274957629114,1179.1260586384667
Canada,David Tan,1992-01-28,OG,MoonMeander,MarsTV Dota 2 League 2015 Winter,2016-01-27,2016-01-31,1146.6362193218833,1221.406332645309,1180.5258570208132,1281.0823966460941
Canada,David Tan,1992-01-28,OG,MoonMeander,The Summit 4,2015-12-09,2015-12-13,1196.2820923817587,1222.0006998063172,1149.1804884815585,1165.0670630801599
Canada,David Tan,1992-01-28,OG,MoonMeander,Frankfurt Major 2015,2015-11-13,2015-11-21,,,1255.3115378081388,1433.9955019290162
Canada,David Tan,1992-01-28,(monkey) Business,MoonMeander,MLG World Finals 2015,2015-10-16,2015-10-18,1184.4273261636474,1303.7122875001946,1187.2310355357706,1274.0861044605854
Canada,David Tan,1992-01-28,CompLexity Gaming,MoonMeander,The International 2015,2015-07-27,2015-08-08,1142.5603152912133,1235.6188055167745,1118.7668286621156,1176.781780709724
Canada,David Tan,1992-01-28,CompLexity Gaming,MoonMeander,Dota Pit League Season 2,2014-09-25,2014-12-23,1032.0223190327506,1026.130399363595,962.5398390127053,961.4626784511878
Canada,David Tan,1992-01-28,CompLexity Gaming,MoonMeander,ASUS ROG DreamLeague Season 2,2014-10-06,2014-11-29,1218.2944719006475,1264.8734551921245,1128.6898319972547,1172.466540755683
South Korea,Pyo No,1994-04-16,Team Secret,MP,The International 2017,2017-08-02,2017-08-12,962.0091324883343,971.1503286583824,1021.4176938051024,1023.9923141296083
South Korea,Pyo No,1994-04-16,Team Secret,MP,DOTA Summit 7,2017-06-14,2017-06-18,1193.3689625161333,1273.9615723694365,937.3631707448293,872.9576909202713
South Korea,Pyo No,1994-04-16,Team Secret,MP,EPICENTER 2017,2017-06-04,2017-06-11,1034.4321220462489,1038.5712063959857,1138.7679924586105,1187.5880386511385
South Korea,Pyo No,1994-04-16,Team Secret,MP,The Manila Masters,2017-05-25,2017-05-28,1181.0738641770952,1258.610445385359,956.1907457846539,931.0858538448688
South Korea,Pyo No,1994-04-16,Team Secret,MP,The Kiev Major 2017,2017-04-24,2017-04-30,1050.7051703612801,1064.3522177907862,1026.5007605277117,1043.1748848699915
South Korea,Pyo No,1994-04-16,Team Secret,MP,StarLadder i-League StarSeries Season 3,2017-02-23,2017-02-26,899.6659175962219,882.6641383981863,1212.6137480383695,1357.2154075213389
South Korea,Pyo No,1994-04-16,Team Secret,MP,Dota Pit League Season 5,2017-01-20,2017-01-22,964.608017408404,965.5641387458973,994.4709362657347,996.4889478521969
South Korea,Pyo No,1994-04-16,Team Secret,MP,Mars Dota 2 League 2016 Autumn,2016-09-28,2016-10-02,1020.825224463096,1014.8350745884868,976.0445941202232,980.2869230069948
South Korea,Pyo No,1994-04-16,MVP Phoenix,MP,The International 2016,2016-08-02,2016-08-13,1138.3316037195834,1214.3506286540967,1097.367017968124,1152.299393998201
South Korea,Pyo No,1994-04-16,MVP Phoenix,MP,The Manila Major 2016,2016-06-03,2016-06-12,1149.4512746218466,1209.5043712132408,1150.0435103405555,1220.5812169887772
South Korea,Pyo No,1994-04-16,MVP Phoenix,MP,WePlay Dota2 League Season 3,2016-04-28,2016-05-01,1109.3989950885023,1145.9910486702138,1193.4464787051975,1302.9659932624622
South Korea,Pyo No,1994-04-16,MVP Phoenix,MP,StarLadder i-League Invitational #1,2016-04-14,2016-04-17,1143.2560946360022,1211.4596934840451,1102.65462626863,1124.0667393727977
South Korea,Pyo No,1994-04-16,MVP Phoenix,MP,Dota Pit League Season 4,2016-03-19,2016-03-20,1159.9154957286369,1263.41322615739,1246.2977379899814,1431.8348294118302
South Korea,Pyo No,1994-04-16,MVP Phoenix,MP,The Shanghai Major 2016,2016-02-25,2016-03-06,1136.2751045544667,1258.791948252621,1137.9613898340485,1248.3280043381028
South Korea,Pyo No,1994-04-16,MVP Phoenix,MP,World Cyber Arena 2015,2015-12-17,2015-12-20,1013.1280790422467,1043.9404057457284,1012.8598633320244,1043.0426729474552
South Korea,Pyo No,1994-04-16,MVP Phoenix,MP,MLG World Finals 2015,2015-10-16,2015-10-18,1033.7866032904242,1072.7421001169182,879.1090658077908,791.4940393164071
South Korea,Pyo No,1994-04-16,MVP HOT6ix,MP,The International 2015,2015-07-27,2015-08-08,1026.8364749761204,1061.2827249608742,962.2126569047413,932.6183706096792
South Korea,Pyo No,1994-04-16,Team Secret,MP,DOTA Summit 7,2017-06-14,2017-06-18,984.5406398387537,950.8332977346604,978.2551489854494,1004.1900363580628
South Korea,Pyo No,1994-04-16,Team Secret,MP,EPICENTER 2017,2017-06-04,2017-06-11,1092.68285829816,1137.1818138623034,1146.797568524939,1190.278260092452
South Korea,Pyo No,1994-04-16,Team Secret,MP,The Manila Masters,2017-05-25,2017-05-28,1130.1493524906182,1229.6289586167482,982.6223031438876,944.7322503344203
China,Zhang Pan,1989-12-24,Newbee,Mu,The International 2016,2016-08-02,2016-08-13,1025.6112905273562,1022.699953359089,1154.3670067288049,1135.007123156598
China,Zhang Pan,1989-12-24,Newbee,Mu,Nanyang Dota 2 Championships Season 2,2016-07-06,2016-07-10,1143.9032990945932,1178.1635149730846,1252.0984726206702,1416.7618848594134
China,Zhang Pan,1989-12-24,Newbee,Mu,The Manila Major 2016,2016-06-03,2016-06-12,1298.7997763944416,1418.8800528474778,1281.854410220183,1391.6983783539292
China,Zhang Pan,1989-12-24,Newbee,Mu,EPICENTER 2016,2016-05-09,2016-05-15,1003.8565278600439,1059.1688896155888,1301.284161920068,1369.7389651054648
China,Zhang Pan,1989-12-24,Newbee,Mu,The Shanghai Major 2016,2016-02-25,2016-03-06,1010.434940768577,1040.1263403228334,1075.6697315782665,1108.025346679131
China,Zhang Pan,1989-12-24,Newbee,Mu,MarsTV Dota 2 League 2015 Winter,2016-01-27,2016-01-31,1156.824834782681,1232.066227858264,1110.0350004544634,1163.2778932378376
China,Zhang Pan,1989-12-24,Newbee,Mu,World Cyber Arena 2015,2015-12-17,2015-12-20,993.2615238705839,973.2619765657961,993.3991955859241,973.8082528277124
China,Zhang Pan,1989-12-24,Newbee,Mu,Frankfurt Major 2015,2015-11-13,2015-11-21,1039.5006724785235,1064.7030120429138,1014.7078752906938,1019.4085849001497
China,Zhang Pan,1989-12-24,Newbee,Mu,The International 2015,2015-07-27,2015-08-08,1026.3058771945446,1015.579477616326,1021.962657810178,1026.224347511505
China,Zhang Pan,1989-12-24,Newbee,Mu,MarsTV Dota 2 League 2015 Spring,2015-06-03,2015-06-07,958.3068325322851,925.6672112097988,1075.0150760980123,1088.2677209057588
China,Zhang Pan,1989-12-24,Newbee,Mu,i-League Season 3,2015-04-06,2015-05-23,1030.5383506919316,1076.7693694039042,911.6009013632266,893.9790503644944
China,Zhang Pan,1989-12-24,Newbee,Mu,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1093.2696122131247,1095.9531000846016,1003.6986684070148,987.3402977060153
China,Zhang Pan,1989-12-24,Newbee,Mu,National Electronic Sports Tournament 2014,2014-10-30,2014-11-02,1245.9974159890833,1314.9665992867556,1241.9557089508698,1315.5660343983188
China,Zhang Pan,1989-12-24,Newbee,Mu,World Cyber Arena 2014,2014-10-02,2014-10-05,1215.9257772995786,1321.8464106946374,1270.6443603166272,1428.0508492753092
China,Zhang Pan,1989-12-24,Newbee,Mu,i-League Season 1,2014-08-11,2014-09-28,1270.0908212949726,1425.2286619861368,1186.834942110008,1248.9410025230845
China,Zhang Pan,1989-12-24,Newbee,Mu,World E-sport Championships 2014,2014-09-05,2014-09-07,1223.4571522328026,1308.0135907759475,1186.141712904181,1222.1275820771116
China,Zhang Pan,1989-12-24,Newbee,Mu,The International 2014,2014-07-08,2014-07-21,985.9004957722854,995.4437227259947,1312.0783445266493,1491.3334568040934
Malaysia,Chai Yee,1990-11-27,Fnatic,Mushi,ESL One Genting 2017,2017-01-06,2017-01-08,990.1480374027052,985.6946748073833,996.6373436088104,968.8598560418891
Malaysia,Chai Yee,1990-11-27,Fnatic,Mushi,The International 2016,2016-08-02,2016-08-13,1164.7841104591905,1216.7324176289435,1129.2220992294338,1178.856307618758
Malaysia,Chai Yee,1990-11-27,Fnatic,Mushi,SL i-League StarSeries Season 2,2016-07-21,2016-07-24,1166.3984404200987,1272.2390927148058,1175.3112640202653,1230.5782637829516
Malaysia,Chai Yee,1990-11-27,Fnatic,Mushi,The Summit 5,2016-07-13,2016-07-17,1240.3608592205806,1332.1127294825885,1200.729667562051,1274.2893207490754
Malaysia,Chai Yee,1990-11-27,Fnatic,Mushi,ESL One Frankfurt 2016,2016-06-17,2016-06-19,1106.0671019101683,1171.0269348436716,1156.118283502034,1289.5426255660218
Malaysia,Chai Yee,1990-11-27,Fnatic,Mushi,The Manila Major 2016,2016-06-03,2016-06-12,1275.4737377903705,1416.449954030743,1118.3066436984382,1186.5059167215684
Malaysia,Chai Yee,1990-11-27,Fnatic,Mushi,EPICENTER 2016,2016-05-09,2016-05-15,1177.110132211135,1140.7254366771085,1141.3657729073652,1150.378507666118
Malaysia,Chai Yee,1990-11-27,Fnatic,Mushi,The Shanghai Major 2016,2016-02-25,2016-03-06,1086.9726346910272,1146.8413611654844,1085.99837257088,1155.5915146420814
Malaysia,Chai Yee,1990-11-27,Fnatic,Mushi,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1038.441043045917,1106.1876417119302,1050.0924203057793,1135.1929979549325
Malaysia,Chai Yee,1990-11-27,Fnatic,Mushi,World Cyber Arena 2015,2015-12-17,2015-12-20,1074.0970305592607,1134.7892766212667,992.3065683710677,995.8817441655189
Malaysia,Chai Yee,1990-11-27,Fnatic,Mushi,Frankfurt Major 2015,2015-11-13,2015-11-21,938.0314912188277,936.6814577437443,1018.6537205300792,968.3311421767779
Malaysia,Chai Yee,1990-11-27,Fnatic,Mushi,Nanyang Dota 2 Championships Season 1,2015-10-26,2015-11-01,919.5420036880116,889.2537366803037,1119.6421324057462,1126.8869178043856
Malaysia,Chai Yee,1990-11-27,Fnatic,Mushi,ESL One New York 2015,2015-10-03,2015-10-04,970.535131630087,946.2491752861226,1044.4979178069152,1106.656018255055
