v1,id,player,start,country,name,dob,team,tour,end,ageattour,elo32diff,cumelo,intage,std,mean,normal,quarterattour,intage2,start2,ageattoursq,id_effect
2706,124,KuroKy,2017-10-12,Germany,Kuro Salehi,1992-10-28,Team Liquid,StarLadder i-League Invitational Season 3,2017-10-15,9115,37.34853,516.5141,24,158.62854,220.07579,1.8687575,24,576,12oct2017,83083224,84.924973
2651,124,KuroKy,2017-10-26,Germany,Kuro Salehi,1992-10-28,Team Liquid,ESL One Hamburg 2017,2017-10-29,9129,-44.761829,471.75226,25,158.62854,220.07579,1.5865774,25,625,26oct2017,83338640,84.924973
2705,124,KuroKy,2017-11-02,Germany,Kuro Salehi,1992-10-28,Team Liquid,AMD SAPPHIRE Dota PIT League,2017-11-05,9136,-4.5623045,467.18994,25,158.62854,220.07579,1.5578164,25,625,02nov2017,83466496,84.924973
2650,124,KuroKy,2017-12-01,Germany,Kuro Salehi,1992-10-28,Team Liquid,DreamLeague Season 8,2017-12-03,9165,-45.050091,422.13986,25,158.62854,220.07579,1.2738191,25,625,01dec2017,83997224,84.924973
2729,125,KYxY,2013-12-23,Malaysia,Lee Kong,1991-05-26,Titan,Fengyun Dota 2 Tournament,2013-12-28,8247,42.386971,42.386971,22,54.93008,-38.226486,1.4675648,22,484,23dec2013,68013008,-216.9574
2725,125,KYxY,2014-01-03,Malaysia,Lee Kong,1991-05-26,Titan,Red Bull ECL 2013 Grand Finals,2014-01-07,8258,-23.41041,18.976561,22,54.93008,-38.226486,1.0413792,22,484,03jan2014,68194560,-216.9574
2724,125,KYxY,2014-03-29,Malaysia,Lee Kong,1991-05-26,Titan,WPC 2014,2014-06-02,8343,13.243093,32.219654,22,54.93008,-38.226486,1.2824693,22,484,29mar2014,69605648,-216.9574
2728,125,KYxY,2014-06-16,Malaysia,Lee Kong,1991-05-26,Titan,GEST The Challenge June,2014-06-23,8422,-37.696045,-5.4763913,23,54.93008,-38.226486,.59621418,23,529,16jun2014,70930080,-216.9574
2723,125,KYxY,2014-07-08,Malaysia,Lee Kong,1991-05-26,Titan,The International 2014,2014-07-21,8444,-62.574585,-68.05098,23,54.93008,-38.226486,-.54295373,23,529,08jul2014,71301136,-216.9574
2722,125,KYxY,2015-03-09,Malaysia,Lee Kong,1991-05-26,Team Malaysia,StarLadder StarSeries Season 12,2015-04-26,8688,75.925049,7.8740711,23,54.93008,-38.226486,.83925879,23,529,09mar2015,75481344,-216.9574
2721,125,KYxY,2015-04-06,Malaysia,Lee Kong,1991-05-26,Team Malaysia,i-League Season 3,2015-05-23,8716,-46.865253,-88.596657,23,54.93008,-38.226486,-.91698706,23,529,06apr2015,75968656,-216.9574
2720,125,KYxY,2015-04-20,Malaysia,Lee Kong,1991-05-26,Fnatic,joinDOTA MLG Pro League Season 2,2015-06-07,8730,63.711388,-24.885271,23,54.93008,-38.226486,.24287628,23,529,20apr2015,76212896,-216.9574
2719,125,KYxY,2015-06-20,Malaysia,Lee Kong,1991-05-26,Fnatic,ESL One Frankfurt 2015,2015-06-21,8791,-.22365712,-25.108929,24,54.93008,-38.226486,.23880461,24,576,20jun2015,77281680,-216.9574
2718,125,KYxY,2015-07-27,Malaysia,Lee Kong,1991-05-26,Fnatic,The International 2015,2015-08-08,8828,-53.647274,-78.756203,24,54.93008,-38.226486,-.7378419,24,576,27jul2015,77933584,-216.9574
2726,125,KYxY,2016-10-16,Malaysia,Lee Kong,1991-05-26,White Fries Gaming,Dota2 ACE - Provisional,2016-12-26,9275,-39.931736,-118.68793,25,54.93008,-38.226486,-1.4647976,25,625,16oct2016,86025624,-216.9574
2717,125,KYxY,2017-05-30,Malaysia,Lee Kong,1991-05-26,IG Vitality,ZOTAC Cup Masters,2017-06-03,9501,18.445402,-100.24253,26,54.93008,-38.226486,-1.1289998,26,676,30may2017,90269000,-216.9574
2749,126,LaNm,2013-09-22,China,Zhang Zhicheng,1989-12-25,Team DK,2013 WPC ACE Dota 2 League,2014-01-01,8672,159.87814,159.87814,23,240.99023,428.22009,-1.1134973,23,529,22sep2013,75203584,218.05064
2751,126,LaNm,2013-11-08,China,Zhang Zhicheng,1989-12-25,Team DK,National Electronic Sports Tournament 2013,2013-11-10,8719,-2.418283,157.45985,23,240.99023,428.22009,-1.1235319,23,529,08nov2013,76020960,218.05064
2750,126,LaNm,2013-11-22,China,Zhang Zhicheng,1989-12-25,Team DK,MLG Championship Columbus,2013-11-24,8733,47.906387,205.36624,23,240.99023,428.22009,-.92474222,23,529,22nov2013,76265288,218.05064
2747,126,LaNm,2013-12-09,China,Zhang Zhicheng,1989-12-25,Team DK,G-League 2013,2014-01-13,8750,79.907616,285.27386,23,240.99023,428.22009,-.59316194,23,529,09dec2013,76562496,218.05064
2772,126,LaNm,2013-12-23,China,Zhang Zhicheng,1989-12-25,Team DK,Fengyun Dota 2 Tournament,2013-12-28,8764,33.916615,319.19049,24,240.99023,428.22009,-.45242336,24,576,23dec2013,76807696,218.05064
2748,126,LaNm,2014-01-03,China,Zhang Zhicheng,1989-12-25,Team DK,Red Bull ECL 2013 Grand Finals,2014-01-07,8775,-43.29528,275.8952,24,240.99023,428.22009,-.63207912,24,576,03jan2014,77000624,218.05064
2746,126,LaNm,2014-03-05,China,Zhang Zhicheng,1989-12-25,Team DK,StarLadder StarSeries Season 9,2014-04-20,8836,92.47049,368.36569,24,240.99023,428.22009,-.24836858,24,576,05mar2014,78074896,218.05064
2771,126,LaNm,2014-03-26,China,Zhang Zhicheng,1989-12-25,Team DK,ECL 2014 Spring,2014-06-15,8857,40.59758,408.96326,24,240.99023,428.22009,-.079907067,24,576,26mar2014,78446448,218.05064
2744,126,LaNm,2014-03-29,China,Zhang Zhicheng,1989-12-25,Team DK,WPC 2014,2014-06-02,8860,-56.686821,352.27646,24,240.99023,428.22009,-.31513163,24,576,29mar2014,78499600,218.05064
2745,126,LaNm,2014-05-24,China,Zhang Zhicheng,1989-12-25,DK,MarsTV Dota 2 League 2014,2014-05-25,8916,-30.641825,321.63461,24,240.99023,428.22009,-.44228128,24,576,24may2014,79495056,218.05064
2769,126,LaNm,2014-06-02,China,Zhang Zhicheng,1989-12-25,Team DK,V Games Tournament,2014-06-25,8925,111.02402,432.65863,24,240.99023,428.22009,.018417977,24,576,02jun2014,79655624,218.05064
2743,126,LaNm,2014-06-05,China,Zhang Zhicheng,1989-12-25,Team DK,The Summit 1,2014-06-08,8928,67.119545,499.7782,24,240.99023,428.22009,.29693359,24,576,05jun2014,79709184,218.05064
2770,126,LaNm,2014-06-16,China,Zhang Zhicheng,1989-12-25,Team DK,GEST The Challenge June,2014-06-23,8939,14.770936,514.54913,24,240.99023,428.22009,.35822627,24,576,16jun2014,79905720,218.05064
2742,126,LaNm,2014-07-08,China,Zhang Zhicheng,1989-12-25,Team DK,The International 2014,2014-07-21,8961,-57.958759,456.59036,24,240.99023,428.22009,.11772376,24,576,08jul2014,80299520,218.05064
2768,126,LaNm,2015-04-06,China,Zhang Zhicheng,1989-12-25,EHOME,VPGame Pro League Season 1,2015-04-19,9233,2.9703643,459.56073,25,240.99023,428.22009,.13004942,25,625,06apr2015,85248288,218.05064
2766,126,LaNm,2015-04-11,China,Zhang Zhicheng,1989-12-25,EHOME,ECL 2015 Spring,2015-06-14,9238,38.115753,497.67648,25,240.99023,428.22009,.28821248,25,625,11apr2015,85340640,218.05064
2765,126,LaNm,2015-04-14,China,Zhang Zhicheng,1989-12-25,EHOME,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-07-05,9241,54.610973,552.28748,25,240.99023,428.22009,.5148232,25,625,14apr2015,85396080,218.05064
2767,126,LaNm,2015-05-07,China,Zhang Zhicheng,1989-12-25,EHOME,MarsTV Dota 2 League 2015 Spring - Chinese League,2015-05-21,9264,-18.323261,533.96417,25,240.99023,428.22009,.43878999,25,625,07may2015,85821696,218.05064
2741,126,LaNm,2015-06-03,China,Zhang Zhicheng,1989-12-25,EHOME,MarsTV Dota 2 League 2015 Spring,2015-06-07,9291,-22.204336,511.75986,25,240.99023,428.22009,.34665209,25,625,03jun2015,86322680,218.05064
2740,126,LaNm,2015-07-27,China,Zhang Zhicheng,1989-12-25,EHOME,The International 2015,2015-08-08,9345,68.374352,580.13422,25,240.99023,428.22009,.63037461,25,625,27jul2015,87329024,218.05064
2739,126,LaNm,2015-10-26,China,Zhang Zhicheng,1989-12-25,EHOME,Nanyang Dota 2 Championships Season 1,2015-11-01,9436,-2.5245798,577.60962,25,240.99023,428.22009,.61989874,25,625,26oct2015,89038096,218.05064
2738,126,LaNm,2015-11-13,China,Zhang Zhicheng,1989-12-25,EHOME,Frankfurt Major 2015,2015-11-21,9454,23.180227,600.78986,25,240.99023,428.22009,.71608615,25,625,13nov2015,89378112,218.05064
2737,126,LaNm,2015-12-09,China,Zhang Zhicheng,1989-12-25,EHOME,The Summit 4,2015-12-13,9480,-37.241203,563.54865,25,240.99023,428.22009,.56155211,25,625,09dec2015,89870400,218.05064
2764,126,LaNm,2015-12-25,China,Zhang Zhicheng,1989-12-25,EHOME,Dota 2 Radiant & Dire Cup 2015,2015-12-27,9496,72.138908,635.68756,26,240.99023,428.22009,.86089581,26,676,25dec2015,90174016,218.05064
2763,126,LaNm,2016-01-01,China,Zhang Zhicheng,1989-12-25,EHOME,Shanghai Dota 2 Open #1,2016-01-03,9503,-2.5191252,633.16846,26,240.99023,428.22009,.85044259,26,676,01jan2016,90307008,218.05064
2736,126,LaNm,2016-01-27,China,Zhang Zhicheng,1989-12-25,EHOME,MarsTV Dota 2 League 2015 Winter,2016-01-31,9529,122.76305,755.93152,26,240.99023,428.22009,1.3598535,26,676,27jan2016,90801840,218.05064
2735,126,LaNm,2016-02-25,China,Zhang Zhicheng,1989-12-25,EHOME,The Shanghai Major 2016,2016-03-06,9558,-12.034788,743.89673,26,240.99023,428.22009,1.3099146,26,676,25feb2016,91355360,218.05064
2734,126,LaNm,2016-04-22,China,Zhang Zhicheng,1989-12-25,EHOME,ESL One Manila 2016,2016-04-24,9615,-38.37204,705.52466,26,240.99023,428.22009,1.1506881,26,676,22apr2016,92448224,218.05064
2761,126,LaNm,2016-05-18,China,Zhang Zhicheng,1989-12-25,EHOME,Dota2 Professional League Season 1,2016-07-17,9641,109.27363,814.79828,26,240.99023,428.22009,1.604124,26,676,18may2016,92948880,218.05064
2762,126,LaNm,2016-06-30,China,Zhang Zhicheng,1989-12-25,EHOME,G-League 2016,2016-07-09,9684,11.435447,826.23376,26,240.99023,428.22009,1.6515758,26,676,30jun2016,93779856,218.05064
2733,126,LaNm,2016-08-02,China,Zhang Zhicheng,1989-12-25,EHOME,The International 2016,2016-08-13,9717,44.467796,870.70154,26,240.99023,428.22009,1.836097,26,676,02aug2016,94420088,218.05064
2760,126,LaNm,2016-09-20,China,Zhang Zhicheng,1989-12-25,EHOME,Shanghai Dota 2 Open #2,2016-10-08,9766,-21.835781,848.86578,26,240.99023,428.22009,1.7454884,26,676,20sep2016,95374752,218.05064
2757,126,LaNm,2016-09-23,China,Zhang Zhicheng,1989-12-25,EHOME,Dota2 Professional League Season 2 - Top,2016-12-31,9769,-281.80743,567.05829,26,240.99023,428.22009,.57611555,26,676,23sep2016,95433360,218.05064
2759,126,LaNm,2016-10-05,China,Zhang Zhicheng,1989-12-25,EHOME,World Cyber Arena 2016 Chinese Qualifiers S3,2016-11-12,9781,-176.90544,390.15286,26,240.99023,428.22009,-.1579617,26,676,05oct2016,95667960,218.05064
2758,126,LaNm,2016-10-16,China,Zhang Zhicheng,1989-12-25,EHOME,Dota2 ACE - Provisional,2016-12-26,9792,-222.32253,167.83035,26,240.99023,428.22009,-1.0804992,26,676,16oct2016,95883264,218.05064
2732,126,LaNm,2016-11-10,China,Zhang Zhicheng,1989-12-25,EHOME,Northern Arena BEAT Invitational,2016-11-13,9817,29.679104,197.50945,26,240.99023,428.22009,-.95734435,26,676,10nov2016,96373488,218.05064
2731,126,LaNm,2016-11-16,China,Zhang Zhicheng,1989-12-25,EHOME,The Summit 6,2016-11-20,9823,1.1171232,198.62657,26,240.99023,428.22009,-.95270878,26,676,16nov2016,96491328,218.05064
2730,126,LaNm,2016-12-03,China,Zhang Zhicheng,1989-12-25,EHOME,The Boston Major 2016,2016-12-10,9840,-82.393105,116.23347,26,240.99023,428.22009,-1.2946028,26,676,03dec2016,96825600,218.05064
2754,126,LaNm,2017-09-30,China,Zhang Zhicheng,1989-12-25,Vici Gaming,Dota2 Professional League Season 4 (2017 S2)- Top,2017-11-12,10141,-74.886307,41.347164,27,240.99023,428.22009,-1.6053469,27,729,30sep2017,102839880,218.05064
2756,126,LaNm,2017-10-12,China,Zhang Zhicheng,1989-12-25,Vici Gaming,StarLadder i-League Invitational Season 3,2017-10-15,10153,-38.598049,2.7491152,27,240.99023,428.22009,-1.7655113,27,729,12oct2017,103083408,218.05064
2755,126,LaNm,2017-11-02,China,Zhang Zhicheng,1989-12-25,Vici Gaming,AMD SAPPHIRE Dota PIT League,2017-11-05,10174,79.803123,82.552238,27,240.99023,428.22009,-1.4343646,27,729,02nov2017,103510272,218.05064
2753,126,LaNm,2017-11-19,China,Zhang Zhicheng,1989-12-25,Vici Gaming,Perfect World Masters,2017-11-26,10191,-10.181324,72.370918,27,240.99023,428.22009,-1.4766124,27,729,19nov2017,103856480,218.05064
2752,126,LaNm,2018-01-04,China,Zhang Zhicheng,1989-12-25,Vici Gaming,Captains Draft 4.0,2018-01-07,10237,34.643116,107.01403,28,240.99023,428.22009,-1.3328593,28,784,04jan2018,104796168,218.05064
2785,127,Le,2015-10-16,China,Zhang Xuanhao,1993-08-08,Newbee Young,ECL 2015 Autumn,2015-12-30,8104,6.0000615,6.0000615,22,86.572144,-116.70399,1.4173619,22,484,16oct2015,65674816,-274.19656
2776,127,Le,2015-11-13,China,Zhang Xuanhao,1993-08-08,Newbee Young,Frankfurt Major 2015,2015-11-21,8132,-24.792797,-18.792736,22,86.572144,-116.70399,1.1309787,22,484,13nov2015,66129424,-274.19656
2775,127,Le,2015-12-17,China,Zhang Xuanhao,1993-08-08,Newbee,World Cyber Arena 2015,2015-12-20,8166,.13767171,-18.655064,22,86.572144,-116.70399,1.132569,22,484,17dec2015,66683556,-274.19656
2784,127,Le,2016-01-01,China,Zhang Xuanhao,1993-08-08,Newbee,Shanghai Dota 2 Open #1,2016-01-03,8181,.083065212,-18.571999,22,86.572144,-116.70399,1.1335285,22,484,01jan2016,66928760,-274.19656
2774,127,Le,2016-01-27,China,Zhang Xuanhao,1993-08-08,Newbee,MarsTV Dota 2 League 2015 Winter,2016-01-31,8207,-46.789833,-65.361832,22,86.572144,-116.70399,.59305632,22,484,27jan2016,67354848,-274.19656
2773,127,Le,2016-02-25,China,Zhang Xuanhao,1993-08-08,Newbee,The Shanghai Major 2016,2016-03-06,8236,-16.975685,-82.337517,22,86.572144,-116.70399,.39696917,22,484,25feb2016,67831696,-274.19656
2781,127,Le,2016-05-18,China,Zhang Xuanhao,1993-08-08,Newbee Young,Dota2 Professional League Season 1,2016-07-17,8319,-41.20647,-123.54399,22,86.572144,-116.70399,-.079009235,22,484,18may2016,69205760,-274.19656
2782,127,Le,2016-06-30,China,Zhang Xuanhao,1993-08-08,Newbee Young,G-League 2016,2016-07-09,8362,-51.492027,-175.03601,22,86.572144,-116.70399,-.67379671,22,484,30jun2016,69923040,-274.19656
2783,127,Le,2016-07-02,China,Zhang Xuanhao,1993-08-08,Newbee Young,National Electronic Arena 2016,2016-07-03,8364,-38.057034,-213.09305,22,86.572144,-116.70399,-1.1133958,22,484,02jul2016,69956496,-274.19656
2780,127,Le,2016-07-20,China,Zhang Xuanhao,1993-08-08,Newbee Young,VPGame Pro League Season 2,2016-07-31,8382,-2.0416269,-215.13467,22,86.572144,-116.70399,-1.1369787,22,484,20jul2016,70257920,-274.19656
2778,127,Le,2016-09-19,China,Zhang Xuanhao,1993-08-08,Newbee Young,Dota2 Professional League Season 2 - Secondary,2016-12-13,8443,12.154517,-202.98016,23,86.572144,-116.70399,-.9965812,23,529,19sep2016,71284248,-274.19656
2779,127,Le,2016-09-20,China,Zhang Xuanhao,1993-08-08,Newbee Young,Shanghai Dota 2 Open #2,2016-10-08,8444,16.988359,-185.99181,23,86.572144,-116.70399,-.80034763,23,529,20sep2016,71301136,-274.19656
2777,127,Le,2016-10-16,China,Zhang Xuanhao,1993-08-08,Newbee Young,Dota2 ACE - Provisional,2016-12-26,8470,-17.661287,-203.65309,23,86.572144,-116.70399,-1.0043542,23,529,16oct2016,71740896,-274.19656
2786,128,LeBronDota,2017-01-20,Serbia,Nikola Popovi?,1990-04-23,Elements Pro Gaming,Dota Pit League Season 5,2017-01-22,9769,-.54195476,-.54195476,26,128.07744,-132.67107,1.0316346,26,676,20jan2017,95433360,-352.83594
2787,128,LeBronDota,2017-04-01,Serbia,Nikola Popovi?,1990-04-23,Elements Pro Gaming,Russian e-Sports Cup 2017,2017-05-28,9840,-140.65887,-141.20084,26,128.07744,-132.67107,-.066598512,26,676,01apr2017,96825600,-352.83594
2788,128,LeBronDota,2017-05-04,Serbia,Nikola Popovi?,1990-04-23,Elements Pro Gaming,DreamLeague Season 7 EU Division,2017-05-21,9873,-115.06958,-256.27042,27,128.07744,-132.67107,-.96503609,27,729,04may2017,97476128,-352.83594
2801,129,LighTofHeaveN,2012-09-17,Russia,Dmitry Kupriyanov,1988-01-04,Natus Vincere,StarLadder StarSeries Season 3,2012-10-21,9023,101.26165,101.26165,24,127.27016,30.120419,.55897808,24,576,17sep2012,81414528,-182.2868
2800,129,LighTofHeaveN,2012-11-02,Russia,Dmitry Kupriyanov,1988-01-04,Natus Vincere,Electronic Sports World Cup 2012,2012-11-04,9069,-2.186727,99.074921,24,127.27016,30.120419,.54179633,24,576,02nov2012,82246760,-182.2868
2798,129,LighTofHeaveN,2012-11-13,Russia,Dmitry Kupriyanov,1988-01-04,Natus Vincere,StarLadder StarSeries Season 4,2012-12-23,9080,59.22488,158.2998,24,127.27016,30.120419,1.0071441,24,576,13nov2012,82446400,-182.2868
2799,129,LighTofHeaveN,2012-11-22,Russia,Dmitry Kupriyanov,1988-01-04,Natus Vincere,DreamHack Winter 2012,2012-11-25,9089,-40.367485,117.93231,24,127.27016,30.120419,.68996453,24,576,22nov2012,82609920,-182.2868
2797,129,LighTofHeaveN,2012-11-26,Russia,Dmitry Kupriyanov,1988-01-04,Natus Vincere,The Defense Season 3,2013-03-30,9093,-41.066715,76.865601,24,127.27016,30.120419,.36729097,24,576,26nov2012,82682648,-182.2868
2795,129,LighTofHeaveN,2012-12-12,Russia,Dmitry Kupriyanov,1988-01-04,Natus Vincere,RaidCall Dota 2 League Season 2,2013-04-10,9109,-72.214294,4.6513033,24,127.27016,30.120419,-.20011853,24,576,12dec2012,82973880,-182.2868
2796,129,LighTofHeaveN,2013-02-11,Russia,Dmitry Kupriyanov,1988-01-04,Natus Vincere,StarLadder StarSeries Season 5,2013-04-07,9170,-87.20472,-82.553413,25,127.27016,30.120419,-.88531226,25,625,11feb2013,84088896,-182.2868
2805,129,LighTofHeaveN,2013-05-04,Russia,Dmitry Kupriyanov,1988-01-04,Team Empire,Curse Dota 2 Invitational,2013-05-19,9252,-79.18129,-161.73471,25,127.27016,30.120419,-1.5074636,25,625,04may2013,85599504,-182.2868
2794,129,LighTofHeaveN,2013-05-19,Russia,Dmitry Kupriyanov,1988-01-04,Team Empire,StarLadder StarSeries Season 6,2013-07-07,9267,71.068199,-90.666504,25,127.27016,30.120419,-.94905925,25,625,19may2013,85877288,-182.2868
2804,129,LighTofHeaveN,2013-06-28,Russia,Dmitry Kupriyanov,1988-01-04,Team Empire,Corsair Gaming Summer Tournament 2013,2013-07-26,9307,5.109591,-85.556908,25,127.27016,30.120419,-.90891165,25,625,28jun2013,86620248,-182.2868
2793,129,LighTofHeaveN,2013-08-31,Russia,Dmitry Kupriyanov,1988-01-04,Virtus.pro,StarLadder StarSeries Season 7,2013-10-13,9371,-67.268677,-152.82559,25,127.27016,30.120419,-1.437462,25,625,31aug2013,87815640,-182.2868
2792,129,LighTofHeaveN,2013-09-11,Russia,Dmitry Kupriyanov,1988-01-04,Virtus.pro,WePlay Dota2 League Season 2,2013-11-10,9382,36.168438,-116.65715,25,127.27016,30.120419,-1.1532756,25,625,11sep2013,88021920,-182.2868
2790,129,LighTofHeaveN,2013-10-17,Russia,Dmitry Kupriyanov,1988-01-04,Virtus.pro,Dota 2 Champions League Season 1,2014-01-15,9418,117.78381,1.126654,25,127.27016,30.120419,-.22781275,25,625,17oct2013,88698720,-182.2868
2802,129,LighTofHeaveN,2013-10-21,Russia,Dmitry Kupriyanov,1988-01-04,Virtus.pro,Fragbite Masters 2013,2013-12-14,9422,80.163864,81.29052,25,127.27016,30.120419,.40205887,25,625,21oct2013,88774080,-182.2868
2791,129,LighTofHeaveN,2013-11-04,Russia,Dmitry Kupriyanov,1988-01-04,Virtus.Pro,ASUS ROG DreamLeague Kick-Off Season,2013-11-30,9436,26.424429,107.71494,25,127.27016,30.120419,.60968357,25,625,04nov2013,89038096,-182.2868
2789,129,LighTofHeaveN,2013-11-25,Russia,Dmitry Kupriyanov,1988-01-04,Virtus.pro,StarLadder StarSeries Season 8,2014-01-19,9457,80.781021,188.49597,25,127.27016,30.120419,1.2444044,25,625,25nov2013,89434848,-182.2868
2803,129,LighTofHeaveN,2013-12-04,Russia,Dmitry Kupriyanov,1988-01-04,Virtus.pro,Netolic Pro League #4 West,2013-12-12,9466,76.831757,265.32773,25,127.27016,30.120419,1.8480947,25,625,04dec2013,89605152,-182.2868
2826,130,Lil,2014-11-28,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,Esportal Dota 2 League,2015-07-05,6914,47.734638,47.734638,18,64.845612,121.04761,-1.1305772,18,324,28nov2014,47803396,52.764362
2825,130,Lil,2015-01-21,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,Dota Pit League Season 3,2015-07-12,6968,-10.436974,37.297665,19,64.845612,121.04761,-1.2915283,19,361,21jan2015,48553024,52.764362
2828,130,Lil,2015-03-28,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,ASUS ROG DreamLeague Season 3,2015-06-15,7034,51.231724,88.529388,19,64.845612,121.04761,-.5014714,19,361,28mar2015,49477156,52.764362
2829,130,Lil,2015-04-20,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,joinDOTA MLG Pro League Season 2,2015-06-07,7057,-.59028935,87.939102,19,64.845612,121.04761,-.5105744,19,361,20apr2015,49801248,52.764362
2843,130,Lil,2015-05-03,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,RoG Play It Cool Dota 2 Invitational,2015-05-03,7070,0,87.939102,19,64.845612,121.04761,-.5105744,19,361,03may2015,49984900,52.764362
2827,130,Lil,2015-06-20,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,ESL One Frankfurt 2015,2015-06-21,7118,-36.597904,51.341194,19,64.845612,121.04761,-1.0749596,19,361,20jun2015,50665924,52.764362
2824,130,Lil,2015-07-27,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,The International 2015,2015-08-08,7155,-18.113495,33.227699,19,64.845612,121.04761,-1.3542923,19,361,27jul2015,51194024,52.764362
2840,130,Lil,2015-09-07,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,The Defense Season 5,2015-12-06,7197,56.977467,90.20517,19,64.845612,121.04761,-.47562879,19,361,07sep2015,51796808,52.764362
2842,130,Lil,2015-09-10,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,Gaming Paradise 2015,2015-09-12,7200,-1.335763,88.869408,19,64.845612,121.04761,-.49622792,19,361,10sep2015,51840000,52.764362
2841,130,Lil,2015-09-21,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,World Cyber Arena 2015 - European Pro Qualifiers,2015-09-24,7211,-1.8512274,87.018181,19,64.845612,121.04761,-.52477616,19,361,21sep2015,51998520,52.764362
2823,130,Lil,2015-10-03,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,ESL One New York 2015,2015-10-04,7223,5.8229556,92.841133,19,64.845612,121.04761,-.43497893,19,361,03oct2015,52171728,52.764362
2822,130,Lil,2015-10-16,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,MLG World Finals 2015,2015-10-18,7236,-35.883499,56.95763,19,64.845612,121.04761,-.98834717,19,361,16oct2015,52359696,52.764362
2821,130,Lil,2015-10-26,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,Nanyang Dota 2 Championships Season 1,2015-11-01,7246,-15.637211,41.320419,19,64.845612,121.04761,-1.2294924,19,361,26oct2015,52504516,52.764362
2820,130,Lil,2015-11-13,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,Frankfurt Major 2015,2015-11-21,7264,-3.8726778,37.447742,19,64.845612,121.04761,-1.289214,19,361,13nov2015,52765696,52.764362
2839,130,Lil,2015-12-02,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.Pro,Dota 2 Champions League Christmas Charity Magic,2015-12-23,7283,67.416634,104.86438,19,64.845612,121.04761,-.24956556,19,361,02dec2015,53042088,52.764362
2819,130,Lil,2015-12-09,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,The Summit 4,2015-12-13,7290,112.75524,217.61961,19,64.845612,121.04761,1.4892607,19,361,09dec2015,53144100,52.764362
2818,130,Lil,2016-01-13,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,SL i-League StarSeries Season 1,2016-01-17,7325,-41.577946,176.04167,20,64.845612,121.04761,.84807694,20,400,13jan2016,53655624,52.764362
2838,130,Lil,2016-01-19,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,Captains Draft 3.0,2016-02-17,7331,-83.112762,92.928909,20,64.845612,121.04761,-.43362528,20,400,19jan2016,53743560,52.764362
2817,130,Lil,2016-02-25,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,The Shanghai Major 2016,2016-03-06,7368,-23.443796,69.485115,20,64.845612,121.04761,-.79515779,20,400,25feb2016,54287424,52.764362
2816,130,Lil,2016-03-19,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,Dota Pit League Season 4,2016-03-20,7391,-.1753535,69.309761,20,64.845612,121.04761,-.79786199,20,400,19mar2016,54626880,52.764362
2837,130,Lil,2016-10-11,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,DreamLeague Season 6 League Play,2016-11-08,7597,154.11653,223.42628,20,64.845612,121.04761,1.5788066,20,400,11oct2016,57714408,52.764362
2815,130,Lil,2016-11-16,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,The Summit 6,2016-11-20,7633,43.393391,266.81967,20,64.845612,121.04761,2.2479868,20,400,16nov2016,58262688,52.764362
2814,130,Lil,2016-12-03,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,The Boston Major 2016,2016-12-10,7650,-46.032665,220.78702,20,64.845612,121.04761,1.5381058,20,400,03dec2016,58522500,52.764362
2813,130,Lil,2017-01-06,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,ESL One Genting 2017,2017-01-08,7684,12.719169,233.50618,21,64.845612,121.04761,1.7342513,21,441,06jan2017,59043856,52.764362
2812,130,Lil,2017-01-20,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,Dota Pit League Season 5,2017-01-22,7698,-38.39753,195.10866,21,64.845612,121.04761,1.1421136,21,441,20jan2017,59259204,52.764362
2834,130,Lil,2017-04-01,Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,Russian e-Sports Cup 2017,2017-05-28,7769,-27.542612,167.56604,21,64.845612,121.04761,.71737218,21,441,01apr2017,60357360,52.764362
